player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Dashon Goldson,3742,S,9,SF,157,4,46,107,34.7,68.3,67.9,50.5,37.3,0,0,0,0,0,7,1,1,0,0,11,6,83,13.8,12,24,2,0,1,118.6,1,0
Kareem Brown,3743,DI,1,NYJ,4,4,0,0,55.5,,,55.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brannon Condren,3747,CB,3,IND,74,0,27,47,68.2,64.1,75.2,,65.4,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Antwan Barnes,3750,ED,14,BLT,231,164,49,18,50.1,43.2,48.8,57.5,63.3,22,2,5,15,0,2,0,2,3,0,0,0,0,,0,,0,0,0,0.0,2,1
Clint Session,3752,LB,6,IND,146,7,68,71,88.9,86.5,79.2,53.7,82.1,0,0,0,0,0,15,5,2,7,1,12,11,71,6.5,61,12,0,2,1,51.7,0,0
Jay Richardson,3754,ED,16,OAK,482,196,286,0,60.9,66.9,60.7,49.9,63.7,8,1,1,6,1,25,7,2,20,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon McDonald,3756,CB,10,CLV,248,0,55,193,74.2,57.8,29.7,,74.9,0,0,0,0,0,11,2,5,3,0,35,14,191,13.6,63,32,1,2,5,43.9,0,0
Greg Peterson,3757,DI,10,TB,141,94,46,1,45.2,34.4,72.5,58.8,60.2,6,2,1,3,1,7,0,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Tarell Brown,3763,CB,1,SF,1,0,0,1,60.6,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Clifton Ryan,3770,DI,16,STR,369,125,244,0,79.8,77.3,76.9,72.5,65.5,10,2,1,7,0,22,8,1,22,2,0,0,0,,0,,0,0,0,0.0,4,1
Will Herring,3777,LB,1,SEA,9,0,9,0,54.2,56.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derek Landri,3782,DI,13,JAX,293,203,89,1,50.2,48.0,32.7,61.8,55.0,15,0,6,9,0,12,0,2,8,0,1,1,10,10.0,5,10,0,0,0,108.3,2,0
Kevin Payne,3783,S,2,CHI,29,0,18,11,64.7,63.7,79.1,,61.8,0,0,0,0,0,2,0,0,1,0,1,1,8,8.0,2,8,0,0,0,100.0,0,0
Corey Graham,3784,CB,1,CHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
William Gay,3786,CB,10,PIT,118,5,27,86,61.6,73.6,37.3,48.8,60.2,0,0,0,0,0,5,0,2,2,0,12,6,65,10.8,24,16,0,0,1,66.3,0,0
Michael Coe,3789,CB,4,IND,73,2,26,45,47.5,66.4,79.9,57.1,44.9,0,0,0,0,0,6,0,0,1,0,7,6,62,10.3,11,14,0,0,0,103.6,1,0
H.B. Blades,3795,LB,6,WAS,86,6,37,43,80.7,68.4,71.3,65.0,81.1,1,0,0,1,0,8,3,1,5,0,3,2,10,5.0,7,9,0,0,0,71.5,0,0
Justin Rogers,3796,ED,2,DAL,9,1,8,0,73.7,64.0,74.9,72.8,,1,1,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Adam Hayward,3798,LB,3,TB,66,1,43,22,66.6,59.1,77.9,67.6,68.5,1,0,0,1,0,3,1,0,2,0,3,2,18,9.0,13,14,0,0,0,82.6,0,0
Trey Lewis,3801,DI,9,ATL,268,165,103,0,72.7,75.9,62.6,57.0,66.5,11,0,0,11,0,16,2,1,13,0,0,0,0,,0,,0,1,0,0.0,0,0
Matt Toeaina,3803,DI,3,CHI,92,56,36,0,72.6,80.7,71.5,53.3,,3,1,0,2,0,4,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Desmond Bishop,3808,LB,2,GB,56,5,12,39,74.2,62.5,79.9,50.8,76.4,2,0,1,1,0,3,0,0,2,0,4,3,26,8.7,15,17,0,0,0,91.7,0,0
David Irons,3810,CB,1,ATL,2,0,2,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daren Stone,3819,S,3,ATL,23,1,12,10,56.4,48.6,78.2,60.0,65.0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Courtney Brown,3828,S,2,DAL,35,0,10,25,54.5,61.0,75.2,,54.7,0,0,0,0,0,1,0,0,0,0,1,1,15,15.0,0,15,0,0,0,118.8,0,0
Zach Diles,3834,LB,4,HST,31,1,16,14,51.6,71.7,81.4,59.3,37.7,0,0,0,0,0,4,1,0,1,0,2,1,9,9.0,4,9,0,0,0,62.5,0,0
Trumaine McBride,3837,CB,12,CHI,584,1,215,368,50.4,47.0,64.9,57.9,51.9,1,0,0,1,0,36,4,5,7,1,61,36,474,13.2,198,59,1,0,5,89.1,2,0
Michael Johnson,3840,S,10,NYG,365,19,147,199,67.6,69.0,59.6,59.5,68.2,1,0,1,0,0,22,2,5,10,0,10,2,20,10.0,25,18,1,0,2,72.9,2,0
C.J. Wilson,3842,S,1,CAR,10,0,0,10,57.2,,75.4,,56.9,0,0,0,0,0,2,0,0,0,0,1,1,7,7.0,0,7,0,0,0,95.8,0,0
Alan Ball,3853,CB,1,DAL,24,0,8,16,56.1,62.0,76.7,,54.5,0,0,0,0,0,3,0,0,1,0,2,2,20,10.0,1,14,0,0,0,108.3,1,0
Brandon Siler,3856,LB,11,SD,48,12,26,10,74.8,74.7,77.8,56.8,68.4,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Keyunta Dawson,3858,DI,16,IND,411,253,158,0,54.7,50.9,63.8,57.4,60.0,13,1,3,9,0,16,3,1,10,1,0,0,0,,0,,0,0,0,0.0,0,0
Nedu Ndukwe,3869,S,14,CIN,348,58,97,193,68.4,65.3,58.9,59.8,67.2,5,2,2,1,1,24,3,5,6,1,24,20,203,10.2,128,23,0,3,3,62.3,0,0
Conrad Bolston,3895,DI,1,GB,30,26,4,0,67.8,80.1,68.7,49.3,62.2,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,0.0,0,0
Conrad Bolston,3895,DI,1,MIN,8,7,1,0,67.8,80.1,68.7,49.3,62.2,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,0.0,0,0
Tyron Brackenridge,3897,CB,13,KC,162,12,37,113,83.0,62.7,55.8,90.2,79.7,5,0,1,4,0,12,2,3,9,1,9,8,59,7.4,43,15,0,0,0,94.0,0,0
Melvin Bullitt,3901,S,9,IND,152,2,43,107,87.6,89.1,53.3,74.6,74.6,1,0,1,0,0,10,3,4,6,0,9,6,75,12.5,33,28,0,1,0,52.8,0,0
Quinton Culberson,3917,LB,2,STR,69,11,34,24,57.5,58.8,70.2,62.8,55.1,3,0,0,3,0,12,3,1,5,1,3,3,38,12.7,18,13,1,0,0,158.3,0,0
Craig Dahl,3920,S,4,NYG,141,4,66,71,35.5,36.3,33.0,52.7,46.6,1,0,0,1,0,11,0,5,2,0,4,1,7,7.0,9,7,0,0,0,39.6,0,0
Mike Devito,3928,ED,7,NYJ,91,39,52,0,62.1,67.6,72.6,50.1,,1,0,0,1,0,3,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Willie Gaston,3940,CB,3,BLT,99,1,34,64,59.5,51.2,43.3,58.7,64.7,0,0,0,0,0,7,0,1,1,0,11,8,110,13.8,46,21,1,0,1,134.7,1,1
Nick Graham,3945,CB,1,PHI,4,0,0,4,63.2,,,,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ramon Guzman,3949,ED,7,IND,54,35,19,0,37.0,53.6,29.0,49.1,59.0,1,0,0,1,0,3,1,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Nate Harris,3955,LB,4,KC,14,1,10,3,51.9,49.7,78.0,59.0,64.6,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steven Harris,3956,DI,4,DEN,88,35,53,0,39.7,40.8,68.7,50.3,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Tuff Harris,3957,S,1,MIA,5,0,0,5,64.5,,,,64.4,0,0,0,0,0,0,0,0,0,0,1,1,7,7.0,0,7,0,0,0,95.8,0,0
Ed Johnson,3975,DI,16,IND,639,308,330,1,69.7,67.9,63.6,62.8,63.2,18,1,3,14,0,28,9,2,22,1,1,1,3,3.0,0,3,1,0,0,118.8,1,0
Derrick Jones,3979,DI,1,ATL,14,10,4,0,37.0,36.8,,62.5,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Louis Leonard,3995,DI,3,CLV,12,5,7,0,72.1,71.1,66.8,56.6,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Edmond Miles,4014,LB,2,MIA,6,1,2,3,54.5,57.6,73.3,60.0,64.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daniel Muir,4022,DI,3,GB,58,31,27,0,71.0,76.1,71.4,53.8,,1,0,1,0,0,3,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Marques Murrell,4024,LB,1,NYJ,10,9,1,0,59.7,60.0,,58.3,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Paschal,4035,S,3,PHI,5,1,1,3,29.7,60.0,75.2,60.0,35.3,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Tony Taylor,4077,LB,6,ATL,24,1,13,10,47.4,56.5,78.4,58.5,46.9,0,0,0,0,0,3,0,0,0,0,2,2,13,6.5,3,9,0,0,0,93.8,0,0
Jason Trusnik,4083,ED,3,NYJ,13,3,6,4,53.5,52.5,,57.2,63.1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Darius Vinnett,4093,CB,2,STR,24,0,12,12,29.7,52.3,45.7,,29.0,0,0,0,0,0,3,0,1,1,0,1,1,6,6.0,0,6,0,0,0,91.7,0,0
McKinley Boykin,4113,DI,3,NO,64,38,26,0,53.6,64.2,72.4,53.8,55.3,1,0,0,1,0,6,2,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Archer,4129,LB,3,IND,68,1,26,41,79.1,85.9,85.5,60.0,63.8,0,0,0,0,0,8,2,0,2,0,9,8,59,7.4,32,9,1,0,0,131.0,0,0
Michael Adams,4192,CB,3,ARZ,10,0,6,4,63.2,63.3,75.2,,59.7,0,0,0,0,0,1,0,0,0,0,2,1,15,15.0,0,15,1,0,0,114.6,0,0
Courtney Bryan,4209,S,7,MIA,91,8,29,54,47.9,42.3,61.4,90.0,49.5,3,0,1,2,0,6,2,1,2,0,9,7,69,9.9,23,25,1,0,0,135.6,1,0
Gary Gibson,4232,DI,1,CAR,11,5,6,0,59.7,61.2,66.8,56.2,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Teal,4234,S,6,CAR,83,4,23,56,45.6,37.8,65.9,48.6,53.7,0,0,0,0,0,8,0,1,2,0,5,4,50,12.5,2,22,0,0,0,108.3,0,0
Chris Wilson,4244,ED,16,WAS,226,190,31,5,64.2,75.4,75.6,57.9,63.7,20,5,2,13,0,7,0,1,7,0,1,1,9,9.0,4,9,0,0,0,104.2,1,0
Jyles Tucker,4259,ED,6,SD,107,68,31,8,77.1,63.6,75.5,71.8,73.0,5,4,1,0,0,2,0,0,6,2,2,0,0,,0,,0,0,0,39.6,0,0
Akeem Jordan,4270,LB,2,PHI,76,8,36,32,71.1,75.7,64.2,51.3,63.3,0,0,0,0,0,11,2,2,6,0,3,3,26,8.7,19,14,0,0,0,102.8,0,0
Edgar Jones,4280,DI,4,BLT,30,9,20,1,67.4,60.4,72.0,69.9,60.0,2,1,0,1,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
