player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Erik Coleman,1864,S,16,ATL,1026,39,414,573,58.0,86.2,86.6,84.7,37.2,6,0,1,5,1,88,15,8,30,1,38,27,358,13.3,115,28,6,0,4,140.1,0,0
Corey Williams,1897,DI,15,CLV,435,289,144,2,77.7,73.6,78.6,68.9,72.2,26,3,10,13,3,23,3,0,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Craig Terrill,1907,DI,13,SEA,393,245,148,0,52.3,49.4,73.1,54.7,60.3,7,1,2,4,1,6,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Charlie Anderson,1916,ED,11,MIA,148,64,67,17,73.2,57.0,57.7,77.3,80.7,7,1,0,6,1,6,0,1,6,2,0,0,0,,0,,0,0,0,0.0,1,0
Nathan Jones,1921,CB,16,MIA,440,29,92,319,70.8,56.7,70.2,63.3,71.2,5,1,1,3,0,29,2,3,10,1,48,29,340,11.7,164,58,3,2,7,85.4,0,0
Jacques Reeves,1938,CB,12,HST,487,0,129,358,65.9,72.7,75.6,,63.8,0,0,0,0,0,27,0,1,6,0,51,27,293,10.9,85,35,3,1,7,81.6,2,0
Bobby McCray,1963,ED,16,NO,356,232,115,9,63.0,49.1,50.7,66.0,74.2,25,2,8,15,0,8,2,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Adams,1972,CB,16,CLV,691,47,254,390,76.0,85.3,72.9,66.8,69.9,9,2,1,6,0,52,3,5,23,0,58,38,437,11.5,181,33,0,0,8,88.1,3,1
Eric Alexander,1973,LB,2,NE,4,0,3,1,66.2,61.6,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Babineaux,1980,S,16,SEA,1056,24,417,615,60.7,75.2,79.2,80.9,52.6,7,3,1,3,0,77,15,11,21,1,60,35,324,9.3,211,37,1,2,4,64.9,4,0
Ryan Fowler,2047,LB,2,NYJ,24,6,11,7,56.7,57.8,29.6,52.4,63.8,0,0,0,0,0,0,1,1,0,0,2,1,12,12.0,7,12,0,0,0,68.8,0,0
Randall Gay,2050,CB,14,NO,464,35,141,288,65.8,52.5,43.7,71.8,65.2,9,1,2,6,1,30,2,8,9,0,39,28,305,10.9,93,29,3,1,3,109.5,0,0
Jabari Greer,2057,CB,9,NO,513,7,184,322,89.9,60.1,73.9,87.9,90.0,3,0,1,2,1,44,1,4,15,0,65,31,302,9.7,113,68,1,2,9,53.5,1,0
Spencer Johnson,2084,DI,16,BUF,566,312,252,2,52.2,49.5,70.9,57.0,63.1,12,3,5,4,1,31,4,2,29,0,2,1,27,27.0,23,27,0,0,0,95.8,2,0
Tommy Kelly,2093,DI,16,OAK,732,333,384,15,54.7,52.6,72.9,66.7,56.9,20,1,5,14,2,38,6,1,27,0,0,0,0,,0,,0,0,0,0.0,5,0
Benny Sapp,2170,CB,16,MIN,583,26,155,402,64.4,69.6,70.0,58.6,64.9,4,0,1,3,0,42,5,6,15,2,57,40,428,10.7,165,24,2,0,6,103.5,3,1
Josh Thomas,2194,ED,2,IND,43,20,22,1,37.6,38.9,70.8,51.4,60.0,0,0,0,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
George Wilson,2210,S,14,BUF,874,19,434,421,82.2,74.2,89.9,95.0,73.1,5,2,2,1,0,62,17,5,35,1,26,12,122,10.2,69,22,0,4,1,20.5,0,0
Antrel Rolle,2225,S,15,ARZ,997,30,353,614,61.7,61.7,56.6,92.4,54.4,10,2,2,6,0,60,6,14,13,1,34,20,284,14.2,86,51,2,4,2,65.9,2,0
Carlos Rogers,2226,CB,16,WAS,867,1,355,511,66.7,67.4,56.9,69.8,64.6,1,0,0,1,0,37,3,6,6,0,61,38,537,14.1,175,57,4,0,7,112.5,2,0
DeMarcus Ware,2228,ED,16,DAL,955,550,323,82,84.5,71.3,80.9,82.6,74.1,84,12,16,56,1,33,10,3,33,5,7,2,-5,-2.5,1,-2,0,0,0,39.6,5,1
Shawne Merriman,2229,ED,14,SD,593,292,226,75,56.8,62.3,57.9,58.8,59.1,21,4,4,13,0,23,6,3,15,0,5,4,33,8.3,25,11,0,0,0,94.2,5,1
Thomas Davis,2231,LB,7,CAR,403,29,164,210,74.9,66.0,90.0,74.4,76.3,4,2,0,2,2,49,5,1,29,0,35,25,211,8.4,107,24,3,2,2,91.5,1,1
Derrick Johnson,2232,LB,14,KC,336,45,77,214,90.4,64.2,62.4,88.1,88.9,11,2,0,9,0,25,5,6,14,1,36,27,236,8.7,185,20,1,3,3,66.4,0,0
Travis Johnson,2233,DI,13,SD,296,167,129,0,55.9,60.7,75.2,53.4,,5,0,0,5,1,11,2,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Marcus Spears,2237,DI,16,DAL,460,219,239,2,53.0,46.4,60.3,61.1,60.1,15,3,5,7,1,18,3,2,19,0,0,0,0,,0,,0,0,0,0.0,0,0
Fabian Washington,2240,CB,10,BLT,521,0,201,320,63.5,83.1,49.5,,59.1,0,0,0,0,0,34,3,4,10,0,54,36,651,18.1,281,81,2,0,7,120.2,1,0
Luis Castillo,2245,DI,14,SD,574,322,250,2,47.2,40.9,77.7,54.2,71.7,16,1,1,14,0,18,4,0,12,0,1,0,0,,0,,0,0,0,39.6,0,0
Marlin Jackson,2246,CB,4,IND,146,8,23,115,71.8,45.0,53.3,82.9,71.2,2,0,1,1,0,7,2,2,3,0,15,8,72,9.0,41,17,1,1,1,61.0,0,0
Mike Patterson,2248,DI,16,PHI,653,329,324,0,57.3,55.1,73.3,57.1,63.5,12,1,2,9,0,40,6,3,30,0,0,0,0,,0,,0,0,0,0.0,1,0
Brodney Pool,2251,S,11,CLV,660,14,303,343,79.7,76.6,76.3,80.7,74.7,3,1,0,2,0,36,7,4,12,0,22,10,210,21.0,80,75,2,4,6,70.5,0,0
Barrett Ruud,2253,LB,16,TB,1064,51,514,499,74.3,63.8,90.1,45.6,81.7,2,0,0,2,0,109,13,8,51,1,48,34,332,9.8,202,54,3,1,4,102.1,0,0
Shaun Cody,2254,DI,14,HST,387,201,185,1,49.7,49.3,73.7,57.2,60.0,6,0,1,5,1,10,2,0,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Stanford Routt,2255,CB,16,OAK,489,13,143,333,55.3,52.2,78.0,78.9,56.2,3,1,1,1,0,22,2,1,5,0,41,29,461,15.9,221,63,2,0,5,124.1,9,0
Josh Bullocks,2257,S,6,CHI,192,3,84,105,51.0,47.1,64.8,50.4,56.1,0,0,0,0,0,15,0,2,3,0,6,5,98,19.6,35,38,0,0,0,118.8,0,0
Kevin Burnett,2259,LB,11,SD,493,52,167,274,67.3,62.2,71.2,79.6,62.1,9,3,2,4,0,42,6,6,28,0,38,33,268,8.1,184,30,1,0,0,104.8,1,0
Corey Webster,2260,CB,13,NYG,738,4,289,445,68.6,68.6,72.1,42.3,70.9,0,0,0,0,0,45,2,4,11,0,72,41,468,11.4,155,33,6,1,11,98.6,3,1
Lofa Tatupu,2262,LB,5,SEA,202,22,69,111,68.1,76.4,90.2,73.6,58.2,5,1,2,2,0,22,5,1,5,0,16,15,143,9.5,96,18,0,0,2,103.9,1,0
Matt Roth,2263,ED,4,CLV,368,168,166,34,82.8,76.9,82.5,74.4,67.7,0,0,0,0,0,2,0,0,1,0,2,2,9,4.5,4,5,0,0,0,85.4,0,0
Matt Roth,2263,ED,4,MIA,57,7,37,13,82.8,76.9,82.5,74.4,67.7,0,0,0,0,0,2,0,0,1,0,2,2,9,4.5,4,5,0,0,0,85.4,0,0
Ronald Bartell,2267,CB,15,STR,970,7,453,510,55.5,64.7,61.2,52.5,53.7,1,0,0,1,0,63,3,9,17,3,93,59,783,13.3,266,53,5,0,9,108.0,5,1
Nick Collins,2268,S,16,GB,915,17,325,573,78.4,75.3,70.5,68.7,77.6,2,1,0,1,0,33,3,4,7,0,29,13,266,20.5,97,42,3,6,7,72.6,0,0
Jonathan Babineaux,2276,DI,16,ATL,847,510,330,7,75.2,61.1,69.6,73.3,69.9,37,7,5,25,2,39,4,2,42,2,0,0,0,,0,,0,0,0,0.0,1,0
Kelvin Hayden,2277,CB,9,IND,499,1,244,254,53.3,46.4,76.4,58.0,55.1,0,0,0,0,0,44,2,3,11,0,54,34,395,11.6,105,50,3,1,3,95.8,2,1
Bryant McFadden,2279,CB,16,ARZ,943,0,328,615,58.5,57.4,87.0,,58.6,0,0,0,0,0,67,1,3,13,0,109,63,789,12.5,306,53,2,0,12,86.5,3,0
Matt McCoy,2280,LB,5,TB,71,4,46,21,57.0,51.9,80.9,55.0,68.1,0,0,0,0,0,8,0,1,5,0,4,3,19,6.3,20,8,0,0,0,84.4,0,0
O.J. Atogwe,2283,S,12,STR,748,28,350,370,66.0,66.6,89.9,91.9,56.3,10,1,4,5,1,56,7,3,11,3,31,21,205,9.8,110,33,0,2,2,59.2,1,0
Channing Crowder,2287,LB,13,MIA,702,66,285,351,52.4,58.4,44.6,57.0,52.9,7,0,2,5,0,43,4,9,26,0,37,28,314,11.2,246,49,1,1,1,98.3,2,0
Justin Tuck,2291,ED,16,NYG,675,402,258,15,76.4,69.5,70.0,75.0,58.8,33,8,7,18,8,38,2,3,36,5,5,3,19,6.3,10,19,0,0,0,67.9,2,1
Karl Paymah,2293,CB,10,MIN,252,1,55,196,56.8,44.8,41.1,53.4,58.1,0,0,0,0,0,13,2,4,3,0,25,15,238,15.9,60,36,3,0,3,131.3,1,1
Kirk Morrison,2295,LB,16,OAK,985,79,519,387,65.5,80.8,89.6,54.1,48.4,6,3,1,2,0,104,12,8,58,3,47,40,485,12.1,318,44,2,0,0,123.8,1,0
Ellis Hobbs,2301,CB,8,PHI,149,0,52,97,61.2,63.1,65.9,,60.1,0,0,0,0,0,9,2,1,5,0,14,11,108,9.8,72,22,1,0,0,122.6,0,0
Scott Starks,2304,CB,4,JAX,47,0,17,30,51.9,61.8,76.0,,50.1,0,0,0,0,0,3,0,0,1,0,5,4,44,11.0,34,17,0,0,1,103.3,0,0
Sione Pouha,2305,DI,16,NYJ,463,207,253,3,76.4,81.0,71.3,54.9,58.3,7,0,1,6,0,32,4,2,25,0,0,0,0,,0,,0,0,0,0.0,0,0
Atiyyah Ellison,2306,DI,15,JAX,461,256,205,0,56.7,60.0,76.4,53.9,60.0,9,1,2,6,1,14,2,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Domonique Foxworth,2314,CB,16,BLT,999,2,406,591,81.0,81.8,46.0,53.2,78.9,0,0,0,0,0,50,1,11,19,0,111,64,856,13.4,337,73,4,4,10,79.3,5,0
Leroy Hill,2315,LB,11,SEA,504,43,261,200,69.2,64.5,63.9,69.8,68.8,6,1,0,5,0,40,5,5,25,0,25,20,155,7.8,124,20,0,0,0,92.5,0,0
Sean Considine,2319,S,10,JAX,412,18,166,228,56.1,60.9,49.7,60.2,54.4,1,0,0,1,1,26,1,6,6,1,15,9,123,13.7,43,54,2,1,2,98.1,1,0
Travis Daniels,2321,CB,7,KC,177,7,35,135,70.9,77.6,75.5,57.1,69.1,1,0,1,0,0,12,3,2,6,0,18,15,120,8.0,97,20,1,0,1,113.0,0,0
Vincent Fuller,2325,CB,13,TEN,419,22,98,299,67.1,64.9,50.6,71.4,66.3,5,1,0,4,0,24,2,5,11,0,49,35,388,11.1,220,34,1,3,4,75.9,1,0
Kerry Rhodes,2340,S,16,NYJ,884,54,359,471,87.0,78.7,82.4,82.4,83.0,12,0,4,8,2,49,4,5,12,0,36,24,279,11.6,144,38,0,3,5,55.2,0,0
Brady Poppinga,2342,ED,13,GB,259,89,121,49,48.8,50.1,63.1,50.8,58.9,3,1,0,2,0,7,1,3,4,0,3,0,0,,0,,0,0,0,39.6,2,1
Chauncey Davis,2345,ED,16,ATL,501,247,245,9,61.2,56.4,76.6,61.0,62.7,21,1,2,18,0,16,2,1,16,1,1,1,0,0.0,5,0,0,0,0,79.2,0,0
Chris Canty,2349,DI,8,NYG,251,134,114,3,52.1,48.4,49.9,58.6,58.2,7,0,1,6,0,8,0,2,5,0,1,1,13,13.0,5,13,0,0,0,118.8,0,0
James Sanders,2350,S,13,NE,361,11,146,204,61.5,77.4,88.8,50.5,57.2,1,0,1,0,0,30,3,1,7,0,19,13,134,10.3,61,25,1,0,2,106.0,1,0
Matt Giordano,2352,S,1,GB,18,0,5,13,65.7,61.0,75.2,,62.7,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ronald Fields,2354,DI,16,DEN,538,231,304,3,55.2,58.1,80.7,51.6,67.9,5,0,1,4,0,26,9,0,20,0,0,0,0,,0,,0,0,0,0.0,2,0
Trent Cole,2363,ED,16,PHI,935,543,344,48,74.0,73.6,78.9,72.1,61.3,64,14,20,30,0,38,6,4,47,1,5,4,34,8.5,30,15,0,0,0,95.0,6,1
Eric King,2373,CB,4,DET,98,13,28,57,30.8,56.1,25.9,58.3,29.3,1,0,1,0,0,5,0,5,1,0,11,9,181,20.1,87,58,4,0,1,158.3,0,0
Gerald Sensabaugh,2374,S,15,DAL,804,5,281,518,66.6,82.3,71.8,51.1,59.5,0,0,0,0,0,49,7,8,14,0,37,26,289,11.1,111,24,3,1,4,109.0,2,0
Michael Boley,2377,LB,11,NYG,687,72,277,338,54.8,47.5,80.1,62.3,61.5,9,2,1,6,0,61,8,4,33,0,61,46,393,8.5,276,29,2,0,6,102.7,3,0
Tyjuan Hagler,2390,LB,7,IND,224,1,129,94,74.6,61.3,59.5,59.5,84.9,0,0,0,0,0,20,11,5,13,0,12,10,47,4.7,69,10,0,0,3,83.0,0,0
Mike Montgomery,2397,DI,9,GB,62,39,23,0,52.1,46.8,67.3,59.4,60.0,3,0,2,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Harris,2398,S,13,CAR,813,13,337,463,66.7,49.7,52.5,72.0,71.9,3,0,1,2,1,47,5,11,15,2,32,21,212,10.1,98,25,1,3,2,55.7,0,0
C.C. Brown,2405,S,13,NYG,467,13,188,266,34.6,78.8,81.9,51.5,29.2,1,0,1,0,0,49,5,4,13,2,33,23,339,14.7,83,54,6,0,2,142.6,2,1
Jovan Haye,2406,DI,15,TEN,516,288,227,1,42.9,37.5,53.6,52.4,68.8,7,1,1,5,0,21,5,2,15,0,0,0,0,,0,,0,0,0,0.0,1,0
C.J. Mosley,2408,DI,12,CLV,268,121,147,0,58.9,63.4,64.7,51.1,,3,0,0,3,0,16,4,1,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Vickerson,2433,DI,13,TEN,385,199,186,0,60.1,56.4,76.6,67.2,63.4,14,0,7,7,3,24,5,1,15,0,0,0,0,,0,,0,0,0,0.0,3,1
Jay Ratliff,2441,DI,16,DAL,747,481,260,6,69.8,75.9,81.3,65.5,64.6,26,6,5,15,0,25,7,4,26,2,1,1,2,2.0,0,2,0,0,0,79.2,7,1
Hamza Abdullah,2448,S,1,ARZ,50,0,30,20,72.5,81.4,85.3,,59.7,0,0,0,0,0,8,0,0,3,0,2,1,11,11.0,4,11,0,0,0,66.7,0,0
Jonathan Fanene,2450,ED,16,CIN,660,388,266,6,53.6,57.8,66.6,54.4,58.1,16,5,5,6,2,22,3,2,21,0,3,3,22,7.3,26,13,0,1,0,57.6,3,0
Lorenzo Alexander,2476,DI,16,WAS,240,145,91,4,67.9,58.0,74.5,72.8,61.0,11,2,2,7,2,13,0,1,11,1,1,1,6,6.0,10,6,0,0,0,91.7,1,0
Atari Bigby,2496,S,13,GB,738,13,235,490,66.8,83.4,72.5,63.6,60.4,2,0,1,1,0,39,6,5,12,0,34,17,158,9.3,54,29,3,4,2,52.9,1,0
Chase Blackburn,2498,LB,12,NYG,359,38,196,125,61.4,69.7,80.6,58.0,49.1,3,2,1,0,0,26,12,5,19,0,12,9,68,7.6,73,26,1,1,0,81.3,1,0
Tim Bulman,2515,ED,15,HST,237,139,95,3,60.0,58.7,74.7,61.7,67.2,10,0,4,6,0,10,2,0,8,0,1,0,0,,0,,0,0,1,39.6,2,1
James Butler,2517,S,13,STR,779,17,370,392,42.6,71.8,88.8,45.2,31.0,1,0,1,0,0,62,8,5,15,0,35,24,467,19.5,225,73,4,3,1,113.7,1,1
Chris Carr,2526,CB,16,BLT,487,31,119,337,68.4,66.1,55.4,68.7,66.5,6,1,2,3,0,30,1,5,13,2,45,25,261,10.4,85,22,2,2,2,68.8,4,0
Heath Farwell,2588,LB,5,MIN,38,6,7,25,72.3,65.4,79.4,63.4,70.8,1,0,0,1,0,5,0,0,1,0,6,5,58,11.6,38,18,0,0,0,106.9,0,0
Aaron Francisco,2594,S,6,IND,154,2,94,58,46.4,49.0,41.1,52.9,51.0,0,0,0,0,0,8,0,3,2,0,4,3,24,8.0,10,15,1,0,0,129.2,0,0
Andre Frazier,2597,LB,1,PIT,3,3,0,0,56.1,,,56.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marques Harris,2627,ED,4,SD,69,36,28,5,70.9,71.4,74.7,70.0,42.0,2,0,2,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marques Harris,2627,ED,4,SF,36,18,15,3,70.9,71.4,74.7,70.0,42.0,2,0,2,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Thomas Johnson,2659,DI,13,ATL,430,217,210,3,49.4,44.2,75.4,61.6,57.9,11,3,1,7,0,13,4,2,12,1,0,0,0,,0,,0,0,0,0.0,1,0
Jim Leonhard,2694,S,16,NYJ,967,67,404,496,77.2,58.2,60.6,67.2,83.0,9,3,2,4,0,51,10,12,23,0,30,12,79,6.6,39,21,0,1,2,34.0,0,0
Brandon McGowan,2711,S,16,NE,705,48,266,391,54.6,80.1,80.5,65.9,42.0,9,0,5,4,0,52,6,6,17,3,35,24,295,12.3,126,27,3,0,4,122.9,0,0
Darrell Reid,2758,DI,16,DEN,329,244,72,13,57.6,46.1,52.2,64.1,73.9,19,5,4,10,2,8,1,2,11,1,0,0,0,,0,,0,0,0,0.0,3,0
Derreck Robinson,2762,DI,2,CLV,5,4,1,0,65.5,60.0,,56.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Leigh Torrence,2817,CB,2,NO,48,2,10,36,50.4,61.9,56.6,74.7,46.1,1,1,0,0,0,6,0,1,1,0,7,5,61,12.2,26,23,0,0,0,97.9,0,0
Ray Ventrone,2824,S,4,CLV,24,2,6,16,77.3,60.8,81.5,90.7,65.8,2,0,2,0,0,3,0,0,1,0,4,4,30,7.5,11,11,0,0,0,97.9,0,0
Mike Wright,2854,DI,16,NE,575,309,266,0,62.9,51.5,59.1,72.6,60.0,22,5,3,14,1,22,6,3,24,1,0,0,0,,0,,0,0,0,0.0,1,0
Dimitri Patterson,2868,CB,9,PHI,136,10,34,92,61.1,58.4,84.1,40.4,66.7,0,0,0,0,0,12,0,0,4,0,15,10,73,7.3,27,17,0,0,0,77.9,2,0
Hiram Eugene,2935,S,13,OAK,370,2,201,167,65.1,62.2,34.8,68.9,63.6,1,0,1,0,0,27,2,5,3,0,5,2,10,5.0,6,6,0,1,0,8.3,0,0
Ahmad Brooks,2945,ED,13,SF,255,167,70,18,86.6,68.0,78.3,82.4,83.4,14,6,2,6,2,10,0,0,12,4,0,0,0,,0,,0,0,0,0.0,2,0
Mario Williams,2946,ED,16,HST,928,561,350,17,69.9,59.0,63.2,71.5,76.5,56,10,17,29,2,26,2,3,35,2,2,0,0,,0,,0,0,1,39.6,3,0
A.J. Hawk,2950,LB,16,GB,607,65,267,275,65.0,70.3,74.4,58.4,57.9,7,1,1,5,0,62,9,7,30,0,41,32,353,11.0,203,32,0,2,1,82.2,2,0
Michael Huff,2952,S,16,OAK,720,7,323,390,64.7,44.1,66.6,75.4,70.4,2,1,0,1,0,49,3,7,10,0,35,16,250,15.6,34,53,0,3,11,34.2,0,0
Donte Whitner,2953,S,10,BUF,586,19,268,299,57.7,51.3,85.0,54.3,62.2,3,0,2,1,0,44,4,3,15,0,29,18,230,12.8,126,45,0,2,2,58.1,2,0
Ernie Sims,2954,LB,11,DET,478,33,221,224,38.5,37.4,61.8,50.6,45.9,1,0,0,1,0,37,5,7,15,0,25,23,187,8.1,124,15,2,0,1,124.5,1,0
Haloti Ngata,2957,DI,14,BLT,538,316,219,3,72.7,74.5,78.2,59.8,74.2,15,2,5,8,1,27,8,1,25,1,1,1,0,0.0,6,0,0,0,0,79.2,4,0
Kamerion Wimbley,2958,ED,15,CLV,995,392,441,162,54.1,49.4,79.9,63.6,48.3,39,7,8,24,0,46,11,3,30,1,24,18,190,10.6,157,45,3,0,1,137.2,3,1
Brodrick Bunkley,2959,DI,16,PHI,595,301,293,1,74.0,73.6,69.7,60.6,66.1,11,1,1,9,5,31,4,0,26,0,0,0,0,,0,,0,0,0,0.0,0,0
Tye Hill,2960,CB,5,ATL,116,0,56,60,33.2,59.2,57.2,,29.9,0,0,0,0,0,6,1,1,2,0,11,10,173,17.3,57,42,3,1,0,120.5,1,1
Jason Allen,2961,CB,4,MIA,79,0,34,45,66.4,67.9,79.4,,64.8,0,0,0,0,0,6,0,0,3,0,10,6,37,6.2,6,13,1,0,2,100.8,0,0
Chad Greenway,2962,LB,16,MIN,904,73,332,499,68.0,59.3,66.0,55.9,76.5,6,0,1,5,0,76,9,12,39,1,75,56,553,9.9,441,63,2,3,3,87.3,0,0
Bobby Carpenter,2963,LB,16,DAL,413,57,57,299,52.2,31.7,49.9,60.2,56.2,7,2,2,3,0,28,3,7,10,0,43,34,396,11.6,306,45,0,0,1,105.0,2,1
Antonio Cromartie,2964,CB,16,SD,863,0,309,554,67.3,70.6,53.3,,65.3,0,0,0,0,0,30,1,6,8,0,79,45,545,12.1,188,49,2,3,6,70.9,3,0
Tamba Hali,2965,ED,16,KC,1085,458,507,120,66.6,44.5,82.4,87.4,46.7,58,9,13,36,0,39,10,5,33,4,11,8,113,14.1,105,43,0,0,0,105.5,0,0
Manny Lawson,2967,ED,16,SF,829,331,345,153,73.6,62.5,65.6,71.0,72.5,35,7,10,18,0,41,5,5,39,3,15,12,85,7.1,60,25,0,0,0,90.3,0,0
Johnathan Joseph,2969,CB,16,CIN,955,0,347,608,84.7,70.3,68.4,,84.8,0,0,0,0,0,61,2,6,22,2,104,60,727,12.1,211,59,3,6,14,64.9,2,1
John McCargo,2971,DI,11,BUF,178,84,93,1,62.6,65.0,72.6,56.2,60.0,3,0,2,1,0,6,2,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Kelly Jennings,2976,CB,16,SEA,610,0,187,423,71.4,64.1,71.9,,71.0,0,0,0,0,0,24,2,1,5,0,49,30,327,10.9,96,40,3,0,3,101.3,1,0
Mathias Kiwanuka,2977,ED,16,NYG,716,418,265,33,65.5,60.0,81.1,67.8,65.3,42,3,13,26,0,41,9,2,31,2,4,2,24,12.0,23,18,0,0,1,68.8,4,1
DeMeco Ryans,2978,LB,16,HST,1025,122,385,518,75.7,73.4,75.9,57.4,76.4,12,1,5,6,0,93,15,11,54,2,56,47,412,8.8,254,47,2,0,1,109.2,4,1
D'Qwell Jackson,2979,LB,6,CLV,372,26,177,169,63.7,71.3,78.1,66.9,52.1,5,0,2,3,0,41,7,4,18,1,21,17,267,15.7,159,52,2,0,2,150.5,0,0
Rocky McIntosh,2980,LB,16,WAS,848,36,399,413,57.8,51.0,69.7,64.9,63.5,8,0,6,2,0,70,12,9,35,1,64,50,365,7.3,308,21,1,2,2,82.6,0,0
Thomas Howard,2983,LB,16,OAK,926,39,506,381,52.9,56.0,79.9,67.9,46.6,7,2,1,4,1,65,4,5,39,1,63,42,502,12.0,340,42,2,0,3,101.4,0,0
Danieal Manning,2987,S,15,CHI,827,52,330,445,68.7,81.9,90.7,53.5,64.2,6,1,0,5,0,73,7,2,24,1,41,31,287,9.3,150,24,1,1,1,92.2,1,1
Roman Harper,2988,S,16,NO,969,100,376,493,69.2,69.6,76.3,77.8,61.0,18,3,5,10,0,78,11,10,35,2,39,23,319,13.9,129,71,1,0,2,93.9,2,1
Cedric Griffin,2993,CB,16,MIN,939,1,327,611,63.8,50.6,71.8,55.0,67.4,0,0,0,0,0,59,3,6,21,3,74,52,586,11.3,305,45,3,4,1,84.6,6,2
Bernard Pollard,2999,S,13,HST,818,26,283,509,73.8,81.3,90.5,68.6,71.0,2,2,0,0,0,81,11,7,29,0,41,31,378,12.2,99,41,4,4,2,96.4,3,1
Richard Marshall,3003,CB,16,CAR,1007,9,431,567,68.1,48.8,80.1,55.8,71.3,1,0,0,1,0,69,4,4,27,0,91,61,613,10.0,254,40,1,4,4,71.4,4,1
Tony Scheffler,3006,TE,1,DEN,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,1,0,0.0,2,0
Tim Jennings,3007,CB,14,IND,505,1,160,344,62.8,76.4,60.2,57.3,60.0,0,0,0,0,0,40,4,7,10,0,68,48,469,9.8,118,25,4,2,8,97.0,2,0
Darryl Tapp,3008,ED,16,SEA,687,392,255,40,69.0,76.4,72.7,59.1,68.2,28,2,14,12,2,39,2,2,32,0,2,1,18,18.0,0,18,0,0,1,81.3,4,0
Abdul Hodge,3012,LB,2,CIN,25,0,22,3,74.1,69.7,81.3,,62.7,0,0,0,0,0,2,2,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Ashton Youboty,3015,CB,9,BUF,135,2,21,112,59.8,59.5,66.5,72.8,58.3,1,0,0,1,0,8,0,1,3,0,17,11,133,12.1,47,22,0,0,2,88.6,2,0
Chris Gocong,3016,LB,12,PHI,419,46,212,161,57.7,51.4,61.1,61.1,64.1,5,1,1,3,0,27,4,4,12,1,17,13,99,7.6,67,20,2,0,1,129.3,1,0
Jon Alston,3022,LB,6,OAK,182,5,117,60,61.6,59.3,70.8,77.8,65.1,2,0,0,2,0,10,4,1,8,0,4,2,26,13.0,25,22,0,0,0,70.8,1,0
Clint Ingram,3025,ED,13,JAX,500,96,242,162,52.5,60.2,58.4,56.8,46.8,7,1,2,4,0,48,3,6,26,0,24,22,158,7.2,64,30,1,0,0,108.0,3,1
Anthony Smith,3028,S,1,JAX,210,6,99,105,66.5,49.0,57.3,75.3,69.6,0,0,0,0,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,1
Anthony Smith,3028,S,1,STR,52,0,25,27,66.5,49.0,57.3,75.3,69.6,0,0,0,0,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,1
James Anderson,3033,LB,13,CAR,524,49,247,228,61.7,59.4,68.5,66.4,60.8,5,1,2,2,0,41,11,7,25,0,35,23,280,12.2,199,63,0,0,1,90.2,1,0
Frostee Rucker,3036,ED,12,CIN,398,247,146,5,55.9,50.7,73.6,60.2,61.3,16,0,4,12,1,9,0,0,8,0,2,1,6,6.0,10,6,0,1,0,16.7,0,0
Jason Hatcher,3037,DI,16,DAL,334,231,102,1,58.4,45.9,74.4,64.7,59.9,20,1,5,14,1,7,3,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Freddie Keiaho,3039,LB,8,IND,250,28,87,135,70.7,68.1,70.1,63.7,67.4,3,1,1,1,0,19,1,3,6,0,10,9,67,7.4,24,11,0,0,1,94.6,1,0
