player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Juqua Parker,995,ED,16,PHI,482,270,174,38,65.1,51.9,43.7,64.7,73.4,32,6,5,21,2,13,4,4,9,1,7,4,35,8.8,13,12,0,0,2,70.5,1,0
LeVar Woods,1008,LB,1,DET,44,1,31,12,29.9,44.5,26.3,59.1,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
LeVar Woods,1008,LB,1,TEN,1,0,1,0,29.9,44.5,26.3,59.1,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Julius Peppers,1010,ED,16,CAR,956,523,398,35,78.1,65.8,60.1,81.0,62.5,70,14,11,45,5,38,7,5,38,2,8,5,62,12.4,44,26,0,0,0,86.5,5,2
Quentin Jammer,1013,CB,16,SD,1012,0,361,651,80.1,73.6,83.4,83.6,78.6,1,1,0,0,0,70,9,5,22,1,111,67,730,10.9,186,64,3,4,6,73.8,4,1
Ryan Sims,1014,DI,16,KC,267,155,112,0,46.8,52.7,32.4,47.3,60.0,1,0,0,1,0,4,3,2,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Roy Williams,1016,S,16,DAL,1005,33,401,571,73.6,80.9,75.7,61.1,70.3,5,0,1,4,1,53,12,7,14,0,41,19,411,21.6,134,60,4,5,4,75.4,2,0
John Henderson,1017,DI,16,JAX,630,343,279,8,70.0,78.4,68.6,55.9,59.5,17,5,3,9,6,41,11,2,33,0,3,3,23,7.7,10,9,0,0,0,98.6,3,1
Dwight Freeney,1019,ED,16,IND,811,416,395,0,81.3,56.9,48.0,90.3,60.0,64,7,10,47,0,20,3,5,23,1,0,0,0,,0,,0,0,0,0.0,4,0
Albert Haynesworth,1022,DI,11,TEN,522,282,238,2,78.1,84.5,50.6,72.6,52.5,29,3,6,20,1,22,3,3,22,0,0,0,0,,0,,0,0,0,0.0,6,0
Phillip Buchanon,1024,CB,9,HST,21,0,11,10,66.1,79.7,69.6,58.5,61.7,0,0,0,0,0,18,5,2,2,0,35,21,274,13.0,84,26,0,2,4,60.9,0,0
Phillip Buchanon,1024,CB,9,TB,307,2,142,163,66.1,79.7,69.6,58.5,61.7,0,0,0,0,0,18,5,2,2,0,35,21,274,13.0,84,26,0,2,4,60.9,0,0
Bryan Thomas,1029,ED,16,NYJ,902,399,378,125,62.3,62.9,68.2,56.5,65.6,41,9,7,25,0,52,15,7,37,1,16,12,104,8.7,78,17,0,0,0,91.7,2,0
Napoleon Harris,1030,LB,14,MIN,869,147,289,433,56.6,66.8,60.9,48.1,58.1,17,2,4,11,0,50,17,11,26,0,30,19,229,12.1,163,25,4,3,1,86.7,3,0
Edward Reed,1031,S,16,BLT,956,11,355,590,77.6,89.7,79.4,48.5,75.3,2,0,0,2,0,53,7,7,13,1,28,18,264,14.7,72,34,2,5,4,79.2,3,0
Charles Grant,1032,ED,16,NO,846,471,346,29,71.6,70.1,55.2,60.7,65.3,59,6,12,41,2,44,15,10,37,3,4,4,40,10.0,46,29,0,0,0,108.3,0,0
Lito Sheppard,1033,CB,13,PHI,724,3,338,383,84.3,79.5,55.7,55.6,83.1,0,0,0,0,0,28,5,4,10,0,56,29,380,13.1,155,52,0,6,2,33.9,0,0
Mike Rumph,1034,CB,7,WAS,124,2,23,99,59.5,52.1,34.5,55.9,63.1,0,0,0,0,0,9,0,3,3,0,17,8,129,16.1,45,46,1,0,4,92.5,2,0
Robert Thomas,1038,LB,16,OAK,195,13,138,44,89.6,71.9,67.6,58.2,91.5,4,0,0,4,0,21,5,3,15,1,5,4,21,5.3,10,9,0,0,1,84.2,0,0
Kalimba Edwards,1042,ED,16,DET,709,388,303,18,52.9,50.5,65.2,59.1,61.0,30,2,8,20,0,24,8,2,21,1,3,1,25,25.0,24,25,0,0,0,64.6,7,1
Raonall Smith,1045,ED,16,STR,200,110,44,46,48.3,58.9,78.8,48.5,58.7,5,2,1,2,0,4,4,0,4,0,4,3,33,11.0,16,21,0,0,0,99.0,2,1
Lamont Thompson,1048,S,16,TEN,1077,5,482,590,62.8,75.6,88.9,66.0,56.7,1,0,1,0,1,58,13,4,13,0,37,21,390,18.6,102,49,2,3,3,77.5,3,0
Larry Tripplett,1049,DI,16,BUF,759,438,319,2,48.8,42.5,29.8,57.8,72.5,27,3,7,17,4,17,9,4,14,1,0,0,0,,0,,0,0,0,0.0,3,0
Anthony Weaver,1059,ED,15,HST,730,373,312,45,56.5,59.3,49.1,52.7,59.6,21,2,2,17,3,25,6,8,21,0,2,2,21,10.5,12,11,0,1,1,70.8,2,1
Jon McGraw,1064,S,16,DET,334,16,86,232,52.7,71.9,64.8,52.2,50.8,1,0,0,1,0,30,6,4,7,1,33,26,364,14.0,155,75,3,0,1,142.9,1,0
Michael Lewis,1065,S,14,PHI,584,35,220,329,76.9,90.6,85.5,90.9,57.8,4,2,1,1,0,40,10,2,20,1,20,13,205,15.8,94,48,2,2,2,92.7,2,0
Sheldon Brown,1066,CB,16,PHI,1020,11,428,581,74.2,59.1,53.0,66.1,75.9,3,0,1,2,0,48,12,8,18,0,53,33,486,14.7,116,44,5,1,4,115.8,6,0
Ryan Denney,1068,ED,16,BUF,494,273,214,7,58.6,50.7,56.0,58.6,68.0,24,6,3,15,5,33,9,6,32,2,3,1,5,5.0,11,5,0,0,0,42.4,3,0
Travis Fisher,1071,CB,9,STR,464,13,215,236,34.9,71.6,45.2,52.8,29.3,3,0,1,2,0,28,1,6,6,0,48,35,522,14.9,249,54,2,0,1,122.0,2,0
Andre' Goodman,1075,CB,15,MIA,817,1,333,483,77.1,70.8,61.9,59.7,76.6,1,0,0,1,0,28,7,5,12,1,51,23,352,15.3,114,37,1,0,7,75.0,4,1
Ben Leber,1078,LB,15,MIN,581,122,249,210,78.5,86.5,43.8,64.4,65.4,14,3,2,9,1,40,8,9,33,4,32,24,257,10.7,155,27,0,1,2,85.0,2,0
Will Witherspoon,1079,LB,16,STR,994,115,468,411,63.8,65.3,67.1,52.2,63.9,11,2,3,6,2,97,15,14,62,2,53,41,403,9.8,203,27,3,0,4,117.1,2,1
Akin Ayodele,1092,LB,16,DAL,680,65,334,281,71.1,72.7,79.7,52.2,70.1,8,1,0,7,0,63,16,5,37,0,30,23,247,10.7,181,43,0,2,2,72.5,2,0
Chris Hope,1097,S,16,TEN,1100,25,497,578,69.1,68.3,67.0,56.5,70.8,2,0,1,1,0,91,24,18,32,0,44,26,364,14.0,86,68,4,5,7,76.5,3,0
Coy Wire,1099,S,12,BUF,156,4,104,48,58.9,51.9,58.9,57.0,67.7,0,0,0,0,0,8,6,3,5,0,1,1,13,13.0,11,13,0,0,0,118.8,0,0
Dante Wesley,1101,CB,5,CHI,43,0,16,27,61.8,67.7,75.2,,64.1,0,0,0,0,0,2,0,0,1,0,1,0,0,,0,,0,0,0,39.6,1,0
Kevin Bentley,1102,LB,7,SEA,84,6,32,46,73.4,73.0,56.3,68.9,64.8,2,0,0,2,0,6,2,1,3,1,12,8,78,9.8,49,12,0,0,2,84.7,0,0
Alex Brown,1105,ED,16,CHI,801,455,313,33,54.7,59.8,70.8,64.2,54.7,25,7,3,15,3,30,8,4,26,2,3,2,39,19.5,26,24,0,2,0,70.1,9,1
Brian Williams,1106,CB,15,JAX,913,11,366,536,70.7,62.1,63.7,65.9,71.5,2,0,0,2,0,52,7,7,10,1,84,46,699,15.2,182,68,5,1,9,97.3,2,0
David Thornton,1107,LB,16,TEN,903,44,404,455,50.5,45.5,44.9,54.4,56.9,5,0,1,4,1,88,19,19,42,2,72,62,568,9.2,377,37,1,0,2,104.2,1,0
Ben Taylor,1112,LB,4,GB,13,2,6,5,53.3,66.2,75.0,57.8,46.2,0,0,0,0,0,2,0,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0
Jarvis Green,1124,DI,16,NE,504,340,164,0,89.1,78.6,65.7,75.4,68.3,35,8,5,22,1,20,6,4,25,3,0,0,0,,0,,0,0,0,0.0,1,0
Larry Foote,1126,LB,16,PIT,805,95,369,341,74.8,62.5,59.3,66.4,79.4,14,4,3,7,1,56,23,11,43,0,31,26,178,6.8,128,27,1,1,0,87.9,1,0
Sam Brandon,1128,S,8,DEN,107,3,21,83,61.2,59.6,68.3,51.2,61.8,1,0,0,1,0,7,4,1,1,0,9,7,100,14.3,32,22,0,0,2,113.0,0,0
Rocky Boiman,1129,LB,10,IND,82,1,51,30,75.4,59.8,82.8,60.0,85.1,0,0,0,0,0,8,4,0,2,0,7,5,19,3.8,8,10,3,1,1,74.1,0,0
Justin Bannan,1134,DI,11,BLT,154,74,80,0,68.6,67.3,55.2,57.2,61.6,6,0,0,6,0,13,3,1,9,1,0,0,0,,0,,0,0,0,0.0,0,0
Andra Davis,1136,LB,14,CLV,916,123,413,380,73.7,78.6,76.1,53.3,65.7,10,1,1,8,2,78,22,9,49,1,39,26,255,9.8,183,22,1,2,1,72.1,0,0
Scott Fujita,1137,LB,16,NO,895,119,369,407,67.0,64.1,62.0,57.3,67.5,19,5,3,11,2,63,20,9,39,1,46,34,251,7.4,129,23,3,2,2,90.0,1,0
Rocky Bernard,1139,DI,16,SEA,584,341,243,0,76.9,77.1,64.3,71.4,62.8,34,3,5,26,2,21,12,2,22,1,0,0,0,,0,,0,0,0,0.0,6,0
Kenyon Coleman,1140,DI,16,DAL,358,238,120,0,71.0,75.9,70.6,59.1,59.6,18,4,1,13,3,27,3,1,24,1,0,0,0,,0,,0,0,0,0.0,0,0
Nick Greisen,1144,LB,16,JAX,445,31,240,174,76.1,72.2,57.6,53.1,75.1,3,0,1,2,0,30,4,5,21,0,25,17,116,6.8,125,19,0,1,2,61.4,0,0
Aaron Kampman,1148,ED,16,GB,970,566,399,5,71.6,65.8,74.0,70.1,58.0,75,15,12,48,0,42,19,6,35,3,2,2,27,13.5,21,14,0,0,0,118.8,4,0
Jermaine Phillips,1149,S,16,TB,993,24,459,510,78.2,68.1,64.2,69.1,80.4,7,1,1,5,0,83,25,15,36,3,40,25,319,12.8,96,41,3,2,2,91.6,0,0
Omare Lowe,1152,CB,7,ATL,76,0,9,67,67.6,62.1,80.6,,67.2,0,0,0,0,0,6,1,0,4,0,11,7,67,9.6,24,27,0,0,1,80.5,0,0
Demarcus Faggins,1161,CB,11,HST,634,1,256,377,71.6,60.2,33.1,81.3,71.5,1,1,0,0,0,25,3,8,6,1,58,34,569,16.7,206,83,5,2,11,106.2,4,0
Marquand Manuel,1166,S,16,GB,1035,9,428,598,63.9,87.6,81.0,51.9,51.8,0,0,0,0,0,65,20,7,21,0,28,19,393,20.7,139,75,7,1,2,135.4,1,0
Chad Williams,1183,S,15,SF,350,41,90,219,55.4,65.5,35.3,75.8,46.4,11,3,2,6,0,17,3,5,9,0,27,18,157,8.7,98,39,2,1,1,91.1,1,0
Josh Mallard,1189,ED,14,ATL,254,200,43,11,67.6,90.2,57.8,58.4,60.6,21,4,3,14,0,4,2,1,6,1,2,2,3,1.5,4,2,1,0,1,118.8,3,1
Raheem Brock,1200,DI,16,IND,909,433,462,14,44.7,39.0,80.1,58.7,64.6,27,4,5,18,1,34,11,2,29,2,0,0,0,,0,,0,0,0,0.0,4,0
Brett Keisel,1204,DI,16,PIT,875,517,352,6,65.4,71.6,58.7,55.0,61.9,40,6,5,29,3,37,10,4,31,0,0,0,0,,0,,0,0,0,0.0,2,0
Ken Amato,1214,LS,3,TEN,7,0,5,2,66.4,62.9,74.4,,62.1,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Khary Campbell,1227,LB,9,WAS,71,2,32,37,45.5,63.5,81.9,56.6,42.4,0,0,0,0,0,4,3,0,0,0,3,3,57,19.0,19,40,0,0,0,118.8,0,0
Ryan Clark,1229,S,13,PIT,738,12,301,425,64.6,73.1,74.9,48.3,60.5,1,0,0,1,0,51,16,8,13,0,28,17,186,10.9,68,32,0,1,4,65.5,0,0
Keith Davis,1232,S,14,DAL,302,4,147,151,43.0,58.0,54.8,54.5,44.0,1,0,0,1,0,12,3,3,0,0,3,3,36,12.0,9,17,0,0,0,116.7,1,0
Will Demps,1233,S,16,NYG,1086,22,430,634,76.5,90.2,70.9,58.4,68.0,3,1,1,1,0,77,17,12,22,0,43,27,299,11.1,62,25,1,2,8,71.8,0,0
Vernon Fox,1245,S,9,WAS,401,20,176,205,56.6,64.6,49.1,46.1,55.2,0,0,0,0,0,32,8,8,11,0,9,5,61,12.2,27,24,1,1,1,74.1,0,0
Louis Green,1248,LB,2,DEN,29,3,6,20,48.9,63.3,69.9,55.9,48.3,0,0,0,0,0,1,0,0,0,0,6,5,57,11.4,37,19,1,0,0,145.8,0,0
James Harrison,1251,ED,8,PIT,114,50,37,27,66.6,58.0,47.8,63.4,74.3,4,0,2,2,0,5,2,1,2,0,2,2,-1,-0.5,5,0,0,0,0,79.2,2,0
Clinton Hart,1252,S,16,SD,298,0,44,254,78.7,71.5,74.0,,76.3,0,0,0,0,0,19,4,2,5,1,13,6,102,17.0,29,52,0,3,4,33.7,0,0
Grant Irons,1258,LB,2,OAK,31,9,20,2,82.7,85.8,77.2,49.5,60.5,0,0,0,0,0,5,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Brad Kassell,1266,LB,16,NYJ,194,20,112,62,37.9,46.1,46.0,51.0,42.6,1,0,0,1,1,10,7,3,5,0,9,7,89,12.7,64,32,0,0,0,107.9,0,0
Ma'ake Kemoeatu,1267,DI,16,CAR,557,255,302,0,66.1,65.7,55.1,65.2,74.2,16,0,0,16,1,22,9,2,16,0,0,0,0,,0,,0,0,0,0.0,4,0
Antwan Lake,1270,DI,15,NO,316,199,115,2,64.5,64.0,73.2,62.8,57.8,12,1,6,5,3,7,1,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
D.D. Lewis,1273,LB,1,SEA,46,5,19,22,33.0,29.8,25.7,66.7,49.4,2,1,1,0,0,3,0,3,3,0,4,4,44,11.0,45,15,0,0,0,112.5,1,0
Brandon Moore,1283,ED,16,SF,823,219,349,255,75.9,69.7,58.6,62.6,76.0,24,8,7,9,0,70,11,10,51,3,38,30,222,7.4,128,22,1,0,3,99.8,0,0
Ryan Nece,1288,LB,15,TB,658,73,372,213,54.4,46.3,47.1,62.9,66.9,14,2,3,9,2,43,13,10,27,0,28,16,127,7.9,87,41,1,0,1,80.5,2,0
Kalvin Pearson,1294,S,13,TB,194,4,102,88,78.2,84.1,90.2,53.5,68.2,0,0,0,0,0,23,5,1,12,0,7,6,44,7.3,48,16,0,0,0,92.9,0,0
Bart Scott,1303,LB,16,BLT,941,228,355,358,80.7,73.3,64.5,78.0,72.1,46,10,13,23,4,66,28,12,52,0,35,24,207,8.6,104,21,0,2,3,60.1,1,0
Corey Smith,1305,ED,8,DET,181,102,73,6,55.7,46.2,50.6,58.8,64.0,7,2,2,3,0,7,3,2,7,2,0,0,0,,0,,0,0,0,0.0,0,0
Lenny Walls,1313,CB,16,KC,427,0,121,306,61.4,58.5,35.6,,61.0,0,0,0,0,0,22,2,6,6,0,39,22,333,15.1,79,49,1,0,4,93.2,1,0
Dewayne Robertson,1320,DI,16,NYJ,875,508,367,0,67.7,68.6,76.4,54.9,86.8,24,2,3,19,0,42,12,1,38,1,0,0,0,,0,,0,0,0,0.0,0,0
Terence Newman,1321,CB,16,DAL,988,7,392,589,69.4,75.6,77.4,64.1,66.6,2,0,1,1,0,53,13,5,11,0,76,44,585,13.3,146,44,4,1,8,94.5,5,0
Kevin Williams,1325,DI,16,MIN,844,559,273,12,84.2,85.4,63.7,77.0,64.9,46,5,3,38,7,25,6,2,28,1,0,0,0,,0,,0,0,1,0.0,8,2
Terrell Suggs,1326,ED,16,BLT,911,500,327,84,76.3,77.6,74.9,66.6,74.7,46,11,6,29,5,42,14,4,39,4,15,10,78,7.8,65,20,0,0,2,79.3,4,0
Marcus Trufant,1327,CB,15,SEA,938,1,406,531,75.7,78.4,70.8,59.1,72.9,0,0,0,0,0,58,10,5,14,3,78,48,637,13.3,99,56,4,1,8,99.1,3,1
Jimmy Kennedy,1328,DI,16,STR,591,240,351,0,61.0,64.7,77.7,58.2,85.5,10,1,3,6,1,27,8,2,22,1,0,0,0,,0,,0,0,0,0.0,6,0
Ty Warren,1329,DI,15,NE,686,362,324,0,89.6,92.5,77.9,59.8,60.0,34,7,5,22,1,57,18,2,58,1,0,0,0,,0,,0,0,0,0.0,3,0
Jerome McDougle,1331,ED,14,PHI,242,119,111,12,61.6,54.0,66.6,61.2,71.3,12,1,1,10,0,11,3,1,9,0,2,1,12,12.0,2,12,0,0,0,68.8,2,0
Troy Polamalu,1332,S,13,PIT,741,55,311,375,84.3,78.8,49.9,64.7,82.2,6,1,2,3,2,56,16,15,31,1,42,25,251,10.0,103,35,2,3,5,62.7,1,1
Calvin Pace,1334,LB,14,ARZ,330,107,153,70,56.7,51.7,50.6,51.1,68.6,6,1,0,5,0,16,3,3,11,1,8,6,56,9.3,40,31,1,0,1,133.3,0,0
William Joseph,1341,DI,16,NYG,557,344,198,15,53.5,55.7,62.7,49.4,61.5,17,2,1,14,0,12,4,2,13,1,1,0,0,,0,,0,0,0,39.6,2,0
Andre Woolfolk,1344,CB,4,TEN,57,0,31,26,28.0,42.0,77.4,,28.0,0,0,0,0,0,4,0,0,0,0,8,7,102,14.6,10,22,3,0,0,158.3,0,0
Nick Barnett,1345,LB,15,GB,950,75,382,493,71.0,80.7,84.2,77.1,58.5,19,1,3,15,4,71,28,8,40,0,60,49,522,10.7,423,44,3,2,4,105.7,4,0
Sammy Davis,1346,CB,12,SF,385,2,113,270,58.0,32.3,28.0,76.1,61.1,1,0,0,1,0,22,1,8,4,0,31,20,316,15.8,66,41,1,0,5,109.1,2,0
Nnamdi Asomugha,1347,CB,15,OAK,923,2,490,431,90.0,66.5,64.6,84.6,90.5,1,1,0,0,0,40,5,5,9,1,68,33,482,14.6,95,54,2,8,13,42.3,5,2
Tyler Brayton,1348,ED,16,OAK,603,209,389,5,54.4,59.4,61.5,46.2,64.3,7,0,0,7,0,36,9,3,22,1,0,0,0,,0,,0,0,0,0.0,2,1
Boss Bailey,1350,LB,16,DET,653,35,365,253,66.2,60.5,75.1,68.0,68.9,4,1,1,2,0,46,14,5,20,0,19,16,209,13.1,81,28,0,0,2,112.5,0,0
Charles Tillman,1351,CB,14,CHI,885,5,335,545,78.4,77.0,90.5,67.3,78.7,1,0,1,0,0,71,11,1,26,1,104,56,605,10.8,141,30,3,5,7,60.8,5,0
Eugene Wilson,1352,CB,4,NE,211,2,92,117,52.6,85.2,65.2,60.0,44.6,1,0,1,0,0,20,2,2,3,0,18,15,239,15.9,149,71,2,0,2,155.8,0,0
Rashean Mathis,1355,CB,16,JAX,951,4,377,570,69.3,73.6,53.7,52.5,68.7,1,0,0,1,0,56,3,9,23,0,102,57,700,12.3,216,46,1,8,13,47.8,9,3
E.J. Henderson,1356,LB,16,MIN,1002,155,343,504,79.7,87.4,73.8,78.5,62.6,28,4,2,22,0,82,27,12,44,2,81,59,589,10.0,319,40,1,2,2,86.9,2,0
Ken Hamlin,1358,S,16,SEA,1018,16,436,566,75.6,55.8,61.3,93.2,82.6,6,2,0,4,1,79,13,15,26,1,34,19,258,13.6,79,40,3,3,6,72.9,5,2
Pisa Tinoisamoa,1359,LB,11,STR,563,65,263,235,58.3,37.4,55.5,58.3,78.6,8,3,2,3,0,25,10,5,16,0,25,21,129,6.1,93,18,1,0,1,101.5,1,0
Drayton Florence,1362,CB,16,SD,898,7,313,578,67.2,67.1,42.1,66.1,66.2,4,0,2,2,0,53,6,13,20,0,93,60,744,12.4,261,57,2,3,14,82.9,8,2
Kawika Mitchell,1363,LB,16,KC,1028,92,442,494,67.8,67.9,65.6,55.1,66.6,17,3,5,9,0,86,23,14,42,1,50,40,483,12.1,279,54,2,1,1,111.9,1,0
Chris Kelsay,1364,ED,16,BUF,722,390,318,14,51.9,51.4,52.7,59.9,52.8,39,5,8,26,2,37,10,7,30,1,1,1,47,47.0,47,47,0,0,0,118.8,4,0
Chaun Thompson,1367,ED,11,CLV,214,74,90,50,62.3,74.8,69.8,49.2,55.5,6,2,2,2,0,17,9,2,11,0,4,3,39,13.0,24,19,0,0,0,105.2,0,0
Victor Hobson,1368,ED,16,NYJ,752,215,335,202,63.2,55.5,78.6,54.9,77.7,24,6,7,11,1,60,23,6,35,0,36,29,204,7.0,159,24,0,1,0,78.7,3,0
Bryan Scott,1370,S,2,NO,44,2,23,19,71.9,73.1,82.9,56.1,65.0,0,0,0,0,0,6,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Osi Umenyiora,1371,ED,11,NYG,585,332,242,11,60.8,58.3,70.9,57.3,62.9,29,6,5,18,1,22,5,2,22,1,0,0,0,,0,,0,0,0,0.0,1,0
Anthony Adams,1372,DI,14,SF,402,249,153,0,64.4,67.0,75.7,58.5,60.0,16,4,3,9,1,13,2,0,11,0,0,0,0,,0,,0,0,0,0.0,2,0
Mike Doss,1373,S,5,IND,273,4,134,135,73.2,56.8,43.5,53.2,77.4,1,0,0,1,0,24,2,7,9,0,13,8,50,6.3,29,13,1,2,0,55.4,0,0
Terrence Kiel,1377,S,15,SD,747,5,319,423,69.0,76.2,65.6,55.4,66.7,1,0,0,1,0,47,9,8,16,1,25,17,194,11.4,47,37,2,0,1,117.8,2,0
Dewayne White,1379,ED,16,TB,737,392,319,26,66.1,58.9,31.9,68.6,61.4,51,4,13,34,3,28,6,7,26,2,1,0,0,,0,,0,0,0,39.6,3,1
Cory Redding,1381,DI,16,DET,862,468,388,6,70.0,66.8,55.9,63.4,67.8,37,10,6,21,0,37,2,5,36,1,2,2,25,12.5,21,18,0,0,0,118.8,4,0
Antwan Peek,1382,ED,11,HST,257,154,86,17,64.0,60.9,52.2,55.9,76.1,11,1,1,9,1,6,3,2,6,2,1,1,3,3.0,1,3,0,0,0,79.2,1,1
Lance Briggs,1383,LB,16,CHI,1015,80,380,555,87.3,83.8,48.1,68.7,84.5,9,1,2,6,3,120,26,23,69,3,69,52,410,7.9,269,23,2,2,5,87.2,3,0
Gerald Hayes,1385,LB,14,ARZ,935,37,403,495,54.5,54.4,50.5,67.0,53.5,6,1,1,4,1,75,17,15,41,0,62,44,580,13.2,342,78,2,3,3,90.8,2,1
Kenny Peterson,1394,ED,3,DEN,45,22,22,1,64.4,67.5,,55.1,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricky Manning,1397,CB,15,CHI,601,40,169,392,72.5,54.7,29.8,85.8,72.3,5,2,0,3,0,31,11,14,12,1,76,50,652,13.0,347,64,3,5,5,78.4,1,0
Sam Williams,1398,LB,15,OAK,383,37,242,104,36.8,39.2,48.8,46.2,46.6,3,1,1,1,0,32,8,7,20,0,11,11,89,8.1,63,21,1,0,0,130.7,0,0
Chris Crocker,1399,S,16,ATL,1013,10,426,577,56.5,78.7,71.8,58.4,48.9,2,1,0,1,0,43,7,6,10,0,32,15,291,19.4,119,89,1,1,6,76.4,7,0
Donald Strickland,1405,CB,3,SF,79,0,48,31,52.4,61.5,44.5,,48.7,0,0,0,0,0,3,1,1,0,0,4,3,90,30.0,76,74,0,0,0,116.7,0,0
Angelo Crowell,1408,LB,12,BUF,717,48,305,364,70.3,51.9,66.8,55.9,81.6,6,2,0,4,0,59,28,9,30,1,49,34,309,9.1,211,28,1,2,4,76.0,0,0
Todd Johnson,1413,S,11,CHI,311,13,132,166,70.5,55.8,59.2,56.4,75.2,0,0,0,0,0,17,10,5,7,1,13,9,52,5.8,41,11,1,0,2,102.1,0,0
Bradie James,1416,LB,16,DAL,1002,64,401,537,58.2,53.9,77.5,35.3,69.6,8,0,0,8,0,79,29,8,33,1,75,51,514,10.1,326,61,2,1,6,90.6,3,0
DeJuan Groce,1419,CB,5,NO,97,4,32,61,39.7,60.6,82.3,52.8,36.1,0,0,0,0,0,9,2,0,2,0,11,8,62,7.8,29,17,0,0,0,86.2,0,0
Jarret Johnson,1421,ED,16,BLT,490,271,139,80,52.7,64.1,72.3,53.0,42.2,19,2,5,12,2,14,6,1,10,0,6,6,67,11.2,68,29,0,0,0,113.2,1,1
Terrence McGee,1423,CB,15,BUF,826,4,336,486,68.2,83.5,69.6,89.4,62.8,2,0,1,1,0,68,9,9,23,0,79,56,608,10.9,194,62,6,0,9,118.5,3,0
Matt Wilhelm,1424,LB,9,SD,119,15,26,78,80.5,61.5,50.2,59.9,81.1,1,0,0,1,0,8,1,2,5,1,9,5,50,10.0,23,13,0,0,3,71.5,0,0
Nick Eason,1426,DI,13,CLV,454,260,194,0,57.4,67.6,46.7,45.8,57.7,12,0,1,11,0,16,6,4,11,1,1,1,9,9.0,15,9,0,0,0,104.2,1,0
Ian Scott,1428,DI,15,CHI,419,237,180,2,62.5,63.8,75.2,55.4,65.8,4,0,1,3,5,20,2,0,15,0,1,1,-5,-5.0,0,-5,0,0,0,79.2,1,0
Dan Klecko,1429,DI,10,IND,79,33,46,0,50.8,53.3,69.5,60.9,,1,0,0,1,0,4,0,1,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Colin Branch,1431,S,7,CAR,271,2,92,177,66.5,62.7,72.5,57.8,65.4,0,0,0,0,0,12,0,1,3,0,7,4,125,31.3,60,86,1,1,0,101.8,0,0
Asante Samuel,1432,CB,15,NE,922,0,354,568,90.8,76.3,62.1,,90.9,0,0,0,0,0,62,6,9,15,1,94,51,570,11.2,150,53,1,10,14,36.5,3,0
Ike Taylor,1437,CB,16,PIT,820,9,294,517,58.6,56.9,50.4,81.6,57.0,4,0,1,3,0,63,5,12,15,0,86,55,780,14.2,207,63,5,2,9,102.9,3,3
Terrence Holt,1446,S,16,DET,920,12,406,502,76.3,67.1,69.4,84.8,76.3,5,1,1,3,1,56,15,9,9,1,26,12,141,11.8,45,23,0,3,1,23.6,0,0
Robert Mathis,1447,ED,16,IND,742,390,350,2,67.6,58.1,47.1,74.0,56.3,38,10,5,23,1,41,12,7,40,4,3,2,22,11.0,8,15,0,0,2,88.2,2,0
Kindal Moorehead,1454,DI,16,CAR,218,125,93,0,61.0,61.8,74.7,63.6,60.0,12,1,1,10,0,10,3,2,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Aubrayo Franklin,1455,DI,14,BLT,153,74,78,1,59.3,62.5,75.1,51.4,59.3,0,0,0,0,1,13,1,0,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Lehan,1461,CB,6,MIA,149,1,35,113,75.2,67.5,60.5,60.0,77.8,0,0,0,0,0,8,1,1,4,0,10,4,39,9.8,13,27,1,0,3,85.0,1,0
Donald Lee,1465,TE,1,GB,1,0,1,0,61.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Hunter Hillenmeyer,1472,LB,15,CHI,563,64,277,222,74.3,68.8,86.2,45.1,80.5,3,0,2,1,0,32,17,1,21,0,17,11,112,10.2,28,25,2,0,2,122.7,0,0
Kevin Garrett,1477,CB,1,HST,1,0,0,1,60.4,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Langston Moore,1479,DI,3,ARZ,60,28,32,0,57.1,72.0,69.0,66.2,,3,0,2,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,3,0
