player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Langston Moore,1479,DI,9,DET,229,127,102,0,55.7,46.7,72.9,69.0,62.8,12,1,3,8,0,7,2,0,5,0,0,0,0,,0,,0,0,0,0.0,2,0
Jimmy Wilkerson,1492,ED,16,TB,424,277,139,8,79.3,58.8,76.0,76.4,68.1,30,5,7,18,2,12,1,0,16,1,0,0,0,,0,,0,0,0,0.0,2,1
Cato June,1500,LB,16,TB,837,48,393,396,45.1,40.8,54.4,56.7,51.5,2,0,0,2,2,51,6,10,28,0,44,32,293,9.2,229,35,2,1,0,96.1,1,0
Frank Walker,1507,CB,15,BLT,455,9,136,310,70.4,60.3,53.1,54.4,72.1,1,0,0,1,0,30,1,5,7,2,56,30,347,11.6,102,35,2,1,6,77.0,4,0
Yeremiah Bell,1513,S,16,MIA,1003,39,370,594,72.7,66.7,90.1,76.1,72.8,9,1,3,5,1,96,12,6,33,1,77,54,469,8.7,239,30,4,0,7,103.2,4,2
Mario Haggan,1526,LB,6,DEN,96,0,62,34,73.8,74.2,63.9,77.6,57.5,1,1,0,0,0,13,0,3,12,0,3,1,9,9.0,6,9,0,0,0,42.4,0,0
Tully Banta-Cain,1534,ED,10,SF,111,67,31,13,51.4,54.9,28.0,54.8,60.6,4,1,1,2,0,3,1,2,1,0,3,2,23,11.5,19,14,0,0,1,89.6,1,1
Chris Johnson,1539,CB,12,OAK,503,0,220,283,53.5,58.1,75.9,,52.2,0,0,0,0,0,30,2,2,10,1,62,30,433,14.4,165,59,1,3,5,56.7,4,0
Scott Shanle,1545,LB,16,NO,1022,61,423,538,52.0,36.6,52.1,62.4,64.6,7,2,1,4,0,63,10,13,36,1,63,47,479,10.2,357,67,2,0,5,106.5,1,0
Leigh Bodden,1564,CB,16,DET,991,2,494,495,55.9,57.5,80.3,70.0,54.3,1,0,0,1,0,66,4,4,7,3,92,61,813,13.3,281,71,4,1,7,104.1,4,1
Gary Brackett,1569,LB,12,IND,719,12,345,362,60.5,41.5,75.1,76.7,74.3,3,0,2,1,0,70,12,9,36,1,30,20,232,11.6,129,39,1,0,1,101.0,0,0
Tony Brown,1574,DI,15,TEN,740,459,281,0,52.4,48.1,78.1,72.0,67.2,38,4,10,24,4,27,5,1,28,0,2,2,-6,-3.0,0,-2,0,0,0,79.2,14,2
Oliver Celestin,1581,S,1,ARZ,1,0,0,1,60.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,0,0
Jacques Cesaire,1582,DI,16,SD,484,330,154,0,51.2,44.6,75.4,58.4,,19,2,2,15,2,15,1,0,12,0,0,0,0,,0,,0,0,0,0.0,1,1
Vinny Ciurciu,1584,LB,9,MIN,45,2,25,18,36.3,55.4,78.0,55.8,42.1,0,0,0,0,0,2,0,0,1,0,2,2,26,13.0,9,18,1,0,0,158.3,2,0
Chris Clemons,1585,ED,14,PHI,176,134,19,23,69.4,48.3,75.9,73.9,60.1,16,4,4,8,1,3,0,0,6,1,5,3,30,10.0,12,19,0,0,0,77.1,1,0
Nic Clemons,1586,DI,10,DEN,189,98,89,2,57.0,54.9,73.8,58.7,59.2,2,0,0,2,1,7,3,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Earl Cochran,1588,DI,8,HST,255,156,93,6,53.3,38.9,75.1,62.7,64.0,10,2,1,7,1,11,4,1,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Colin Cole,1589,DI,16,GB,449,259,189,1,59.5,49.5,66.7,71.7,49.5,17,1,2,14,4,19,4,3,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Stephen Cooper,1590,LB,12,SD,736,66,290,380,60.6,61.6,90.4,61.2,61.0,8,2,0,6,0,72,11,4,32,0,54,43,391,9.1,193,31,1,4,1,72.1,3,1
Otis Grigsby,1614,ED,5,MIN,43,27,16,0,46.5,42.1,67.4,57.9,,2,0,0,2,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joselio Hanson,1619,CB,15,PHI,393,28,85,280,69.3,60.1,76.3,51.7,71.0,3,1,1,1,0,21,3,1,7,0,34,21,204,9.7,107,26,1,1,1,76.1,2,0
Roderick Hood,1628,CB,15,ARZ,710,0,294,416,59.6,67.7,46.4,,57.3,0,0,0,0,0,39,1,7,10,0,91,54,721,13.4,240,65,8,1,13,109.3,4,1
Israel Idonije,1632,DI,16,CHI,474,345,128,1,59.5,44.2,75.5,64.0,67.2,21,3,6,12,5,18,1,0,18,0,0,0,0,,0,,0,0,0,0.0,1,1
Cullen Jenkins,1637,ED,4,GB,215,129,84,2,80.7,67.8,48.0,82.8,54.3,22,3,5,14,0,9,1,2,9,1,0,0,0,,0,,0,0,0,0.0,0,0
Quintin Mikell,1662,S,16,PHI,991,58,403,530,89.9,90.0,76.8,93.9,70.7,16,2,3,11,1,64,16,9,27,3,37,21,328,15.6,181,57,1,3,6,61.5,3,0
Shantee Orr,1675,ED,9,CLV,29,10,15,4,50.5,39.5,70.5,67.6,62.8,2,0,0,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Shaun Smith,1702,DI,11,CLV,428,164,264,0,52.1,55.5,79.1,53.4,,7,1,0,6,0,24,6,1,17,1,1,0,0,,0,,0,0,0,39.6,2,0
Tracy White,1716,LB,1,GB,3,0,2,1,41.2,49.5,71.7,,64.2,0,0,0,0,0,1,0,0,0,0,1,1,8,8.0,1,8,0,0,0,100.0,0,0
Tracy White,1716,LB,1,PHI,3,0,1,2,41.2,49.5,71.7,,64.2,0,0,0,0,0,1,0,0,0,0,1,1,8,8.0,1,8,0,0,0,100.0,0,0
DeAngelo Hall,1729,CB,7,OAK,568,2,275,291,61.2,54.1,64.2,68.7,65.0,0,0,0,0,0,19,3,3,6,0,34,17,137,8.1,45,17,0,2,5,36.0,5,0
DeAngelo Hall,1729,CB,7,WAS,335,1,132,202,61.2,54.1,64.2,68.7,65.0,0,0,0,0,0,19,3,3,6,0,34,17,137,8.1,45,17,0,2,5,36.0,5,0
Dunta Robinson,1731,CB,11,HST,552,6,214,332,62.6,69.3,75.0,61.2,60.1,1,0,1,0,0,34,1,2,11,0,46,27,316,11.7,134,49,3,2,4,83.2,6,1
Jonathan Vilma,1733,LB,16,NO,1038,54,425,559,70.6,64.8,67.8,68.7,68.9,9,1,4,4,0,99,22,17,57,1,49,33,378,11.5,191,36,1,1,2,88.6,2,1
Tommie Harris,1735,DI,14,CHI,623,393,229,1,62.7,56.7,77.5,66.2,65.3,28,6,9,13,0,28,2,0,24,0,0,0,0,,0,,0,0,0,0.0,3,1
D.J. Williams,1738,LB,11,DEN,673,38,310,325,63.2,45.9,82.9,78.5,78.0,7,3,1,3,1,70,12,5,40,0,50,45,367,8.2,209,29,1,0,1,103.9,2,0
Will Smith,1739,ED,16,NO,929,529,388,12,47.6,46.5,73.8,54.7,59.4,33,4,9,20,1,38,11,3,27,1,1,1,10,10.0,5,10,0,0,0,108.3,3,0
Vince Wilfork,1742,DI,16,NE,599,284,314,1,69.7,68.9,78.0,63.4,59.2,17,2,3,12,0,45,9,5,37,1,0,0,0,,0,,0,0,0,0.0,1,0
Ahmad Carroll,1746,CB,2,NYJ,7,0,1,6,40.5,60.0,,,42.6,0,0,0,0,0,0,0,0,0,0,2,1,17,17.0,11,17,0,0,0,79.2,0,0
Jason Babin,1748,ED,2,KC,451,259,189,3,49.3,46.0,78.9,61.8,64.8,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,5,0
Jason Babin,1748,ED,2,SEA,15,6,9,0,49.3,46.0,78.9,61.8,64.8,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,5,0
Chris Gamble,1749,CB,16,CAR,1035,4,406,625,86.3,71.0,61.1,87.4,85.7,3,0,1,2,0,78,6,9,26,1,124,70,806,11.5,254,46,3,3,13,74.2,1,0
Karlos Dansby,1754,LB,16,ARZ,962,71,411,480,66.8,55.1,66.8,83.8,68.4,8,4,0,4,1,92,14,13,49,2,46,40,458,11.5,348,70,4,2,0,119.0,1,0
Igor Olshansky,1756,DI,16,SD,563,312,250,1,49.4,46.9,77.9,56.8,58.1,18,2,3,13,1,18,5,0,13,0,1,1,4,4.0,0,4,1,0,0,122.9,1,0
Ricardo Colclough,1759,CB,3,KC,44,0,14,30,31.9,65.9,75.1,,29.4,0,0,0,0,0,1,1,0,0,0,5,4,84,21.0,31,47,2,0,0,158.3,0,0
Daryl Smith,1760,LB,14,JAX,814,90,356,368,63.3,48.3,68.7,70.6,71.5,12,3,1,8,0,62,4,10,35,1,38,25,257,10.3,183,40,1,0,1,93.9,0,0
Travis LaBoy,1763,ED,13,ARZ,503,264,221,18,43.1,42.4,64.6,56.6,61.5,16,4,3,9,0,21,4,2,16,1,0,0,0,,0,,0,0,0,0.0,6,1
Bob Sanders,1765,S,6,IND,371,5,164,202,65.1,54.6,63.0,46.7,68.9,0,0,0,0,0,29,5,6,12,0,12,7,60,8.6,17,41,0,1,1,36.8,0,0
Tank Johnson,1768,DI,16,DAL,362,186,174,2,51.6,52.0,77.8,68.3,56.8,12,1,4,7,0,15,6,1,13,1,0,0,0,,0,,0,0,0,0.0,5,0
Keiwan Ratliff,1770,CB,12,IND,325,3,90,232,72.0,62.8,51.7,52.2,72.3,0,0,0,0,0,23,1,5,7,0,32,23,212,9.2,68,28,1,2,3,74.0,1,0
Madieu Williams,1777,S,9,MIN,552,10,190,352,69.1,67.8,82.7,75.8,66.1,1,0,1,0,0,42,2,3,13,0,27,19,265,13.9,90,26,0,2,2,70.8,0,0
Antwan Odom,1778,ED,12,CIN,449,269,172,8,47.9,40.1,78.0,61.8,63.6,18,2,4,12,2,19,4,0,14,2,0,0,0,,0,,0,0,0,0.0,4,0
Shawntae Spencer,1779,CB,2,SF,32,0,8,24,64.5,60.5,76.8,,64.1,0,0,0,0,0,2,0,0,1,0,3,3,54,18.0,10,40,0,0,0,118.8,0,0
Sean Jones,1780,S,12,CLV,752,23,399,330,63.3,48.2,63.7,73.2,68.1,6,0,1,5,0,50,4,6,18,1,16,9,123,13.7,41,32,0,4,0,41.4,0,0
Darnell Dockett,1785,DI,16,ARZ,832,475,357,0,51.7,45.3,56.9,58.8,83.2,32,4,11,17,1,29,9,7,27,1,3,3,23,7.7,34,22,0,0,0,98.6,7,1
Stuart Schweigert,1788,S,2,DET,39,0,11,28,37.2,61.9,75.2,,39.8,0,0,0,0,0,1,0,0,0,0,2,2,67,33.5,24,64,1,0,0,158.3,0,0
Joey Thomas,1791,CB,1,MIA,40,0,12,28,50.7,61.6,76.6,,49.0,0,0,0,0,0,3,0,0,0,0,7,3,36,12.0,15,23,0,0,0,59.2,2,0
Randy Starks,1792,DI,16,MIA,500,346,152,2,64.9,56.5,69.7,69.9,52.0,33,4,5,24,1,22,5,2,21,0,2,1,12,12.0,8,12,0,1,0,29.2,1,0
Keith Smith,1794,CB,9,DET,85,1,44,40,49.5,75.0,83.2,60.0,40.3,0,0,0,0,0,7,1,0,1,0,8,5,106,21.2,78,60,0,0,0,106.3,0,0
Matt Ware,1810,S,9,ARZ,111,4,24,83,49.8,61.6,68.9,68.7,49.1,1,0,1,0,0,7,3,1,2,0,5,2,3,1.5,3,4,0,0,0,47.9,0,0
Keyaron Fox,1814,LB,2,PIT,24,1,11,12,65.3,60.7,74.9,59.7,65.4,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Landon Johnson,1817,LB,11,CAR,40,14,7,19,62.0,64.6,78.6,60.5,59.5,1,0,1,0,0,5,1,0,3,0,4,4,36,9.0,35,15,0,0,0,104.2,0,0
Reggie Torbor,1818,ED,12,MIA,67,26,22,19,59.4,62.6,78.1,53.4,63.2,2,1,0,1,0,4,0,0,3,0,3,3,15,5.0,13,16,0,0,0,87.5,1,1
Shaun Phillips,1819,ED,16,SD,1029,470,374,185,59.9,45.4,81.3,67.8,66.5,48,11,6,31,1,45,8,3,35,1,17,14,129,9.2,80,24,0,0,2,98.3,3,1
Demorrio Williams,1822,LB,16,KC,533,56,308,169,51.0,50.0,56.5,60.4,53.2,6,0,1,5,0,44,7,8,24,1,26,23,166,7.2,140,23,0,0,1,93.3,0,0
Isaac Sopoaga,1825,DI,16,SF,602,275,323,4,49.3,49.6,78.1,48.7,64.2,5,1,1,3,1,29,5,1,22,0,0,0,0,,0,,0,0,0,0.0,0,0
Nathan Vasher,1831,CB,8,CHI,440,3,140,297,61.8,39.2,55.5,46.1,65.0,0,0,0,0,0,21,0,5,3,0,61,32,426,13.3,127,38,2,1,4,79.0,0,0
Will Allen,1832,S,4,TB,29,1,11,17,57.5,72.9,82.4,58.3,49.6,0,0,0,0,0,3,1,0,1,0,1,0,0,,0,,0,0,0,39.6,1,0
Niko Koutouvides,1837,LB,1,DEN,43,1,23,19,43.8,29.8,26.4,58.9,69.7,0,0,0,0,0,1,0,1,1,0,1,1,6,6.0,0,6,0,0,0,91.7,0,0
Robert Geathers,1838,ED,11,CIN,645,333,300,12,62.4,60.0,77.4,63.2,59.9,26,3,8,15,1,22,4,4,17,1,2,2,26,13.0,25,15,0,0,0,118.8,2,0
Jason David,1846,CB,12,NO,530,1,185,344,62.8,56.4,37.8,55.0,63.0,0,0,0,0,0,20,1,4,3,0,58,28,448,16.0,93,54,2,5,3,50.1,3,1
Jared Allen,1847,ED,16,MIN,952,579,353,20,72.3,55.7,62.8,82.7,55.9,73,15,23,35,3,29,5,3,36,3,2,1,8,8.0,3,8,0,0,0,60.4,5,1
J.R. Reed,1850,S,1,PHI,5,1,0,4,59.8,,,57.9,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Chillar,1851,LB,12,GB,484,30,203,251,67.5,42.1,85.4,76.5,84.3,8,1,4,3,1,52,5,2,27,1,44,32,296,9.3,188,36,0,0,5,90.7,1,0
Dave Ball,1854,ED,14,TEN,395,261,133,1,59.4,57.3,77.1,62.0,61.8,25,5,6,14,0,12,4,0,14,1,1,0,0,,0,,0,1,0,0.0,3,0
Antonio Smith,1856,DI,16,ARZ,777,446,330,1,64.3,64.2,68.8,59.5,67.1,27,4,10,13,0,28,7,1,22,1,0,0,0,,0,,0,0,0,0.0,1,0
Gibril Wilson,1857,S,16,OAK,1056,32,513,511,58.3,70.5,84.2,77.0,49.1,8,2,2,4,0,104,12,11,47,1,51,32,469,14.7,242,70,3,2,0,96.0,2,1
Alex Lewis,1861,LB,9,DET,193,8,130,55,49.9,55.1,40.1,69.7,47.4,2,0,2,0,0,16,3,4,10,0,5,5,139,27.8,111,86,1,0,0,158.3,1,0
Erik Coleman,1864,S,16,ATL,1030,4,405,621,62.2,66.9,85.8,62.3,58.7,0,0,0,0,0,79,8,8,12,2,41,23,372,16.2,113,56,2,3,3,72.4,1,0
Roderick Green,1872,ED,13,SF,263,222,37,4,59.1,59.4,57.7,58.2,65.6,22,3,7,12,0,5,1,1,7,0,3,0,0,,0,,0,0,0,39.6,2,0
Amon Gordon,1879,DI,2,TEN,59,35,24,0,75.0,77.6,70.4,59.4,,1,0,1,0,1,2,1,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
Kirk Chambers,1894,T,1,BUF,1,0,1,0,60.3,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Corey Williams,1897,DI,16,CLV,814,393,420,1,46.7,46.1,54.8,58.7,53.7,19,0,3,16,3,33,10,5,28,1,1,0,0,,0,,0,0,1,39.6,5,0
Cody Spencer,1900,LB,10,NYJ,75,19,21,35,56.5,71.5,66.4,62.6,46.4,2,0,0,2,1,8,0,1,3,0,5,5,28,5.6,18,11,0,0,0,90.0,0,0
Craig Terrill,1907,DI,16,SEA,472,264,207,1,51.8,45.3,63.8,63.3,56.7,17,3,3,11,0,13,2,1,13,0,1,1,3,3.0,3,3,0,0,0,79.2,1,0
Dexter Wynn,1909,CB,2,DET,18,0,6,12,68.7,60.5,,,68.3,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Keith Lewis,1914,S,10,SF,205,3,54,148,57.6,77.6,72.9,73.0,51.8,0,0,0,0,1,10,2,1,3,0,5,4,41,10.3,26,17,1,0,0,140.4,0,0
Charlie Anderson,1916,ED,16,MIA,331,231,64,36,49.1,50.2,39.5,54.1,57.2,11,3,4,4,0,5,2,2,6,2,5,4,43,10.8,55,23,0,0,0,102.5,2,0
Ryon Bingham,1920,DI,16,SD,386,241,144,1,50.1,48.7,77.1,54.7,75.5,9,2,1,6,0,14,3,0,11,0,0,0,0,,0,,0,0,0,0.0,2,1
Nathan Jones,1921,CB,7,MIA,187,17,33,137,60.6,44.9,83.8,82.4,57.6,5,3,1,1,0,10,1,0,5,0,15,9,147,16.3,54,33,1,1,0,87.4,0,0
Darrell McClover,1929,LB,1,CHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacques Reeves,1938,CB,16,HST,936,0,397,539,60.8,52.9,80.6,,61.2,0,0,0,0,0,50,1,4,11,1,106,55,884,16.1,244,63,4,4,13,76.9,2,0
Bobby McCray,1963,ED,16,NO,600,352,240,8,57.6,44.0,77.4,66.3,66.2,37,6,7,24,0,19,2,1,22,1,2,1,-5,-5.0,3,-5,0,0,0,56.3,2,1
Mike Adams,1972,S,14,CLV,483,22,220,241,58.5,76.0,89.9,69.6,48.9,4,0,2,2,0,30,6,1,4,0,16,11,187,17.0,47,31,0,2,0,68.5,1,0
Jordan Babineaux,1980,S,14,SEA,374,31,130,213,72.9,89.5,86.3,62.9,65.8,6,0,1,5,0,43,1,2,15,0,32,23,238,10.3,142,39,0,1,1,79.9,2,0
Rashad Baker,1981,S,10,OAK,306,1,128,177,71.9,59.8,47.6,59.3,72.4,0,0,0,0,0,18,1,5,8,0,7,5,75,15.0,9,23,1,3,1,106.3,0,0
Ryan Boschetti,1991,DI,3,WAS,21,6,15,0,66.6,66.6,68.4,56.2,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Fowler,2047,LB,14,TEN,194,4,93,97,50.3,42.8,58.8,65.3,59.5,0,0,0,0,0,18,1,3,10,0,8,7,62,8.9,33,33,1,0,0,138.5,1,1
Randall Gay,2050,CB,14,NO,715,12,300,403,69.7,60.8,70.6,75.3,69.1,4,1,0,3,1,50,4,4,14,0,72,41,491,12.0,147,39,3,0,12,91.8,1,1
Jabari Greer,2057,CB,10,BUF,540,1,227,312,81.0,77.4,68.9,57.9,79.7,0,0,0,0,0,33,2,3,11,1,52,31,301,9.7,98,23,2,2,5,72.7,1,0
Spencer Johnson,2084,DI,16,BUF,437,242,190,5,56.8,51.4,76.4,60.4,63.2,12,2,5,5,2,20,5,0,17,0,0,0,0,,0,,0,0,0,0.0,1,1
Tommy Kelly,2093,DI,16,OAK,787,404,382,1,49.2,38.6,78.6,68.6,57.9,34,6,5,23,1,25,14,1,25,0,1,1,5,5.0,3,5,0,0,0,87.5,3,1
Jim Maxwell,2115,LB,1,CIN,5,2,2,1,72.7,60.0,,69.6,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Benny Sapp,2170,CB,11,MIN,272,10,52,210,51.8,51.8,49.1,54.5,59.4,1,0,1,0,0,14,0,3,7,0,32,25,247,9.9,143,27,0,2,0,72.8,5,0
Josh Savage,2171,ED,3,NO,14,7,7,0,29.4,30.1,25.2,54.7,,0,0,0,0,0,2,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Thomas,2194,ED,16,IND,353,157,196,0,55.8,58.5,68.6,52.1,63.8,4,0,0,4,1,22,2,1,16,0,0,0,0,,0,,0,0,0,0.0,1,1
George Wilson,2210,S,9,BUF,154,6,53,95,60.2,48.8,86.6,91.4,57.4,3,2,0,1,0,7,1,0,1,0,8,4,69,17.3,26,45,1,0,0,119.3,1,0
Adam Jones,2223,CB,9,DAL,390,0,123,267,62.5,68.9,72.3,75.9,61.3,0,0,0,0,0,28,1,2,9,1,55,29,369,12.7,99,60,1,0,5,80.0,2,0
Antrel Rolle,2225,S,16,ARZ,1029,14,434,581,68.2,84.2,75.4,88.7,59.7,3,0,2,1,0,74,9,9,19,1,38,31,402,13.0,244,55,3,1,1,126.1,5,0
Carlos Rogers,2226,CB,16,WAS,802,7,302,493,70.5,57.2,62.5,45.2,72.8,0,0,0,0,0,46,3,8,14,0,108,57,643,11.3,237,40,4,2,15,75.5,4,0
DeMarcus Ware,2228,ED,16,DAL,989,495,388,106,85.0,80.9,74.9,80.0,76.9,53,20,12,21,1,53,4,3,63,7,12,9,70,7.8,39,25,0,0,2,88.9,7,2
Shawne Merriman,2229,ED,1,SD,57,31,21,5,63.0,66.0,25.2,56.1,64.0,2,0,2,0,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Thomas Davis,2231,LB,16,CAR,1036,100,422,514,65.0,47.9,86.1,63.9,80.4,11,4,4,3,0,91,9,7,43,2,58,41,273,6.7,137,22,1,0,6,86.4,3,1
Derrick Johnson,2232,LB,14,KC,891,54,426,411,58.8,54.1,63.7,62.2,62.1,6,2,0,4,1,63,7,10,37,3,48,33,289,8.8,197,40,0,1,2,75.8,0,0
Travis Johnson,2233,DI,15,HST,417,190,227,0,47.2,46.9,75.4,56.7,,5,1,3,1,2,20,1,2,16,1,0,0,0,,0,,0,0,0,0.0,2,0
Erasmus James,2235,ED,5,WAS,38,26,12,0,39.8,43.0,,58.8,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Marcus Spears,2237,DI,16,DAL,523,227,296,0,53.3,57.1,77.7,56.3,60.0,13,1,5,7,2,28,2,3,22,1,0,0,0,,0,,0,0,0,0.0,4,0
Fabian Washington,2240,CB,12,BLT,657,0,234,423,79.4,65.6,29.6,,79.8,0,0,0,0,0,27,1,10,5,0,73,33,514,15.6,203,60,2,1,10,72.5,0,0
Luis Castillo,2245,DI,15,SD,758,486,271,1,59.4,59.2,77.9,56.0,61.7,26,2,1,23,0,21,9,0,19,1,1,0,0,,0,,0,1,0,0.0,0,0
Marlin Jackson,2246,CB,7,IND,461,2,234,225,51.9,55.0,81.8,54.0,52.5,0,0,0,0,0,39,1,3,14,1,37,30,301,10.0,143,39,1,0,1,109.6,3,0
Mike Patterson,2248,DI,16,PHI,686,325,361,0,64.2,67.7,72.1,53.8,62.5,9,1,2,6,0,35,5,2,27,1,1,0,0,,0,,0,1,0,0.0,2,0
Brodney Pool,2251,S,15,CLV,946,23,484,439,52.1,61.8,75.8,73.6,44.3,4,1,2,1,0,57,5,7,18,1,37,25,363,14.5,122,39,2,3,4,83.5,1,1
Barrett Ruud,2253,LB,16,TB,954,51,415,488,84.1,69.2,90.9,66.7,88.0,5,3,1,1,0,108,13,5,57,0,36,24,192,8.0,142,23,1,2,2,66.0,1,0
Shaun Cody,2254,DI,16,DET,680,349,324,7,51.2,53.9,77.9,58.7,52.8,14,0,4,10,3,32,3,0,26,0,2,2,15,7.5,5,19,0,0,0,97.9,4,0
Stanford Routt,2255,CB,15,OAK,464,2,126,336,68.1,45.4,73.2,53.5,72.1,0,0,0,0,0,15,2,1,2,0,33,16,210,13.1,43,28,2,0,5,89.2,2,1
Josh Bullocks,2257,S,11,NO,425,5,180,240,59.8,73.9,60.3,66.7,53.2,1,0,1,0,0,28,4,5,4,0,18,6,92,15.3,31,28,0,1,5,28.0,0,0
Kevin Burnett,2259,LB,15,DAL,396,60,62,274,72.6,30.0,70.9,62.1,83.0,5,2,1,2,0,18,2,2,13,0,28,21,161,7.7,111,18,1,0,3,100.4,0,0
Corey Webster,2260,CB,16,NYG,908,11,342,555,92.4,66.8,59.2,93.2,92.1,2,1,1,0,0,46,1,8,15,2,67,27,309,11.4,121,32,1,3,21,41.2,3,1
Lofa Tatupu,2262,LB,15,SEA,903,125,378,400,65.5,68.3,63.7,62.3,59.0,15,0,7,8,0,71,13,12,38,0,38,30,306,10.2,205,44,2,1,2,106.8,0,0
Matt Roth,2263,ED,16,MIA,609,208,301,100,73.3,72.1,67.6,67.3,69.0,27,5,4,18,1,37,6,4,27,2,10,7,59,8.4,68,16,0,0,1,85.0,2,1
Ronald Bartell,2267,CB,16,STR,914,5,440,469,69.0,56.6,67.4,75.9,70.4,2,1,0,1,0,53,1,8,11,2,99,49,610,12.4,245,37,2,3,18,63.1,4,0
Nick Collins,2268,S,16,GB,1007,5,429,573,85.1,65.6,59.2,69.6,89.6,1,0,0,1,0,60,9,12,16,0,47,21,267,12.7,102,63,4,7,6,51.8,2,0
Justin Miller,2274,CB,3,OAK,40,0,5,35,61.1,60.0,,,63.7,0,0,0,0,0,0,0,0,0,0,5,1,58,58.0,29,58,1,0,1,115.0,0,0
Jonathan Babineaux,2276,DI,16,ATL,880,527,351,2,60.2,53.0,65.2,65.7,51.2,35,4,11,20,2,29,3,3,25,0,2,2,14,7.0,30,15,1,0,0,135.4,0,0
Kelvin Hayden,2277,CB,10,IND,554,1,261,292,77.4,59.0,62.2,55.0,79.7,0,0,0,0,0,36,3,5,10,1,56,27,327,12.1,113,33,1,3,8,50.2,3,0
Bryant McFadden,2279,CB,10,PIT,467,3,184,280,84.4,77.4,87.2,75.5,82.5,2,1,1,0,0,39,1,1,17,0,48,32,277,8.7,55,19,1,2,4,71.3,1,0
Matt McCoy,2280,LB,2,TB,13,0,11,2,43.5,63.6,34.3,,38.3,0,0,0,0,0,3,0,1,2,0,1,1,42,42.0,48,42,1,0,0,158.3,0,0
O.J. Atogwe,2283,S,16,STR,1003,26,494,483,61.6,61.2,90.7,83.2,56.7,6,0,0,6,0,72,7,3,10,6,26,16,288,18.0,73,45,1,5,0,72.8,1,1
Channing Crowder,2287,LB,15,MIA,919,75,337,507,76.1,70.7,74.3,73.2,72.3,14,0,6,8,0,98,14,12,47,1,60,44,445,10.1,293,39,0,0,6,94.1,1,0
Justin Tuck,2291,ED,16,NYG,812,500,294,18,81.7,78.0,75.9,73.9,71.5,51,13,9,29,1,40,9,4,46,3,5,2,15,7.5,19,15,0,1,0,8.3,6,0
Eric Green,2292,CB,11,ARZ,500,7,193,300,60.2,61.4,71.9,44.5,60.0,0,0,0,0,0,27,2,2,9,0,44,26,400,15.4,153,80,5,1,2,117.6,1,0
Karl Paymah,2293,CB,14,DEN,277,1,88,188,54.8,43.8,80.3,59.5,56.8,0,0,0,0,0,27,1,1,2,0,37,23,273,11.9,84,23,2,1,1,91.4,3,1
Kirk Morrison,2295,LB,16,OAK,1080,43,528,509,64.8,77.6,69.8,67.8,48.8,8,1,1,6,0,105,16,13,65,2,52,42,515,12.3,363,72,1,1,1,106.3,1,0
Dustin Fox,2297,CB,2,BUF,7,0,1,6,53.5,60.0,73.0,,53.0,0,0,0,0,0,1,0,0,0,0,2,2,22,11.0,7,15,0,0,0,112.5,0,0
Alfred Fincher,2299,LB,1,WAS,21,1,14,6,53.3,49.6,76.0,59.8,65.0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Ellis Hobbs,2301,CB,16,NE,854,3,370,481,68.7,72.4,71.0,86.1,65.8,2,2,0,0,0,39,2,4,12,0,78,45,728,16.2,304,78,9,3,9,111.5,3,1
