,draft_overall,draft_round,draft_year,player,position,school,conference,team_nfl,avg_grade,avg_pass_cmp,avg_pass_att,avg_pass_cmp_pct,avg_pass_yds,avg_pass_yds_per_att,avg_adj_pass_yds_per_att,avg_pass_td,avg_pass_int,avg_pass_rating,avg_rush_att,avg_rush_yds,avg_rush_yds_per_att,avg_rush_td,avg_rec,avg_rec_yds,avg_rec_yds_per_rec,avg_rec_td,avg_scrim_att,avg_scrim_yds,avg_scrim_yds_per_att,avg_scrim_td,avg_tackles_solo,avg_tackles_assists,avg_tackles_total,avg_tackles_loss,avg_sacks,avg_def_int,avg_def_int_yds,avg_def_int_yds_per_int,avg_def_int_td,avg_pass_defended,avg_fumbles_rec,avg_fumbles_rec_yds,avg_fumbles_rec_td,avg_fumbles_forced,avg_punt_ret,avg_punt_ret_yds,avg_punt_ret_yds_per_ret,avg_punt_ret_td,avg_kick_ret,avg_kick_ret_yds,avg_kick_ret_yds_per_ret,avg_kick_ret_td,final_year_pass_cmp,final_year_pass_att,final_year_pass_cmp_pct,final_year_pass_yds,final_year_pass_yds_per_att,final_year_adj_pass_yds_per_att,final_year_pass_td,final_year_pass_int,final_year_pass_rating,final_year_rush_att,final_year_rush_yds,final_year_rush_yds_per_att,final_year_rush_td,final_year_rec,final_year_rec_yds,final_year_rec_yds_per_rec,final_year_rec_td,final_year_scrim_att,final_year_scrim_yds,final_year_scrim_yds_per_att,final_year_scrim_td,final_year_tackles_solo,final_year_tackles_assists,final_year_tackles_total,final_year_tackles_loss,final_year_sacks,final_year_def_int,final_year_def_int_yds,final_year_def_int_yds_per_int,final_year_def_int_td,final_year_pass_defended,final_year_fumbles_rec,final_year_fumbles_rec_yds,final_year_fumbles_rec_td,final_year_fumbles_forced,final_year_punt_ret,final_year_punt_ret_yds,final_year_punt_ret_yds_per_ret,final_year_punt_ret_td,final_year_kick_ret,final_year_kick_ret_yds,final_year_kick_ret_yds_per_ret,final_year_kick_ret_td
26,27,1,2018,Rashaad Penny,RB,San Diego St.,MWC,SEA,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,914.0,8.075,9.5,10.5,119.75,9.25,1.5,132.5,1033.75,8.5,11.0,0.75,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2248.0,7.8,23.0,19.0,135.0,7.1,2.0,308.0,2383.0,7.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,28,1,2018,Terrell Edmunds,S,Virginia Tech,ACC,PIT,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.666666666666667,6.666666666666667,0.0,0.3333333333333333,6.666666666666667,6.666666666666667,0.0,33.666666666666664,31.666666666666668,65.33333333333333,2.8333333333333335,0.5,2.0,32.666666666666664,14.0,0.0,4.666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,6.333333333333333,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,61.0,2.5,1.5,2.0,70.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,29,1,2018,Taven Bryan,DT,Florida,SEC,JAX,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,10.0,10.666666666666666,20.666666666666668,3.5,1.8333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,37.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,30,1,2018,Mike Hughes,CB,Central Florida,American,MIN,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.5,30.0,0.25,0.0,2.0,46.0,11.5,0.5,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,49.0,0.5,0.0,4.0,92.0,23.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,31,1,2018,Sony Michel,RB,Georgia,SEC,NWE,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,903.25,6.25,8.25,16.0,155.25,10.75,1.5,163.5,1058.5,6.7,9.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1227.0,7.9,16.0,9.0,96.0,10.7,1.0,165.0,1323.0,8.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,1,2018,Lamar Jackson,QB,Louisville,ACC,BAL,58.5,206.33333333333334,362.0,56.666666666666664,3014.3333333333335,8.200000000000001,8.266666666666667,23.0,9.0,140.73333333333335,218.33333333333334,1377.3333333333333,6.266666666666667,16.666666666666668,0.0,0.0,0.0,0.0,218.33333333333334,1377.3333333333333,6.266666666666667,16.666666666666668,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,430.0,59.1,3660.0,8.5,8.7,27.0,10.0,146.6,232.0,1601.0,6.9,18.0,0.0,0.0,0.0,0.0,232.0,1601.0,6.9,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,2,2018,Nick Chubb,RB,Georgia,SEC,CLE,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.5,1192.25,6.55,11.0,7.75,90.25,11.125,1.0,197.25,1282.5,6.725,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1345.0,6.0,15.0,4.0,30.0,7.5,0.0,227.0,1375.0,6.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,2,2018,Ronald Jones,RB,USC,Pac-12,TAM,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,1206.3333333333333,6.166666666666667,13.0,10.666666666666666,100.66666666666667,8.633333333333333,1.0,207.66666666666666,1307.0,6.300000000000001,14.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,1550.0,5.9,19.0,14.0,187.0,13.4,1.0,275.0,1737.0,6.3,20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,2,2018,Courtland Sutton,WR,SMU,American,DEN,63.8,0.5,0.5,25.0,18.75,9.375,9.375,0.0,0.0,103.75,0.25,0.5,0.5,0.25,48.75,805.0,15.875,7.75,49.0,805.5,15.825,8.0,1.5,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,68.0,1085.0,16.0,12.0,69.0,1087.0,15.8,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,2,2018,Harold Landry,OLB,Boston Col.,ACC,TEN,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.5,39.5,12.0,6.25,0.25,5.0,5.0,0.0,1.5,0.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,38.0,8.5,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,42,2,2018,Mike Gesicki,TE,Penn St.,Big Ten,MIA,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,370.25,11.0,3.75,32.25,370.25,11.0,3.75,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,563.0,9.9,9.0,57.0,563.0,9.9,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,2,2018,Kerryon Johnson,RB,Auburn,SEC,DET,81.2,1.3333333333333333,1.3333333333333333,66.66666666666667,4.666666666666667,2.2333333333333334,11.1,0.6666666666666666,0.0,232.0,173.0,831.3333333333334,4.6000000000000005,10.666666666666666,18.333333333333332,159.33333333333334,8.966666666666667,0.6666666666666666,191.33333333333334,990.6666666666666,5.266666666666667,11.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,3.0,3.0,23.0,1.0,0.0,455.2,285.0,1391.0,4.9,18.0,24.0,194.0,8.1,2.0,309.0,1585.0,5.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,2,2018,Dante Pettis,WR,Washington,Pac-12,SFO,68.5,0.75,1.25,37.5,31.25,14.575,15.825,0.25,0.0,180.45,1.0,10.5,2.175,0.0,40.75,564.0,14.15,6.0,41.75,574.5,14.024999999999999,6.0,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,318.5,14.775,2.25,0.0,0.0,0.0,0.0,1.0,1.0,100.0,36.0,36.0,36.0,0.0,0.0,402.4,3.0,50.0,16.7,0.0,63.0,761.0,12.1,7.0,66.0,811.0,12.3,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,428.0,20.4,4.0,0.0,0.0,0.0,0.0
45,46,2,2018,Breeland Speaks,DE,Mississippi,SEC,KAN,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,23.666666666666668,40.333333333333336,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,61.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,2,2018,Christian Kirk,WR,Texas A&M,SEC,ARI,70.3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,40.0,5.7,0.0,78.0,952.0,12.233333333333333,8.666666666666666,85.66666666666667,992.0,11.666666666666666,8.666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.8,0.0,71.0,919.0,12.9,10.0,75.0,950.0,12.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,2,2018,Uchenna Nwosu,OLB,USC,Pac-12,LAC,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,18.75,42.25,5.125,3.125,0.25,0.0,0.0,0.0,4.75,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,28.0,75.0,11.5,9.5,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,2,2018,Anthony Miller,WR,Memphis,American,CHI,60.4,0.3333333333333333,1.0,11.1,11.666666666666666,3.9,3.9,0.0,0.0,43.76666666666667,10.333333333333334,49.333333333333336,4.766666666666667,1.0,79.33333333333333,1196.6666666666667,15.033333333333331,12.333333333333334,89.66666666666667,1246.0,13.799999999999999,13.333333333333334,1.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,45.333333333333336,7.1000000000000005,0.0,2.0,45.333333333333336,13.933333333333332,0.0,1.0,3.0,33.3,35.0,11.7,11.7,0.0,0.0,131.3,10.0,25.0,2.5,0.0,96.0,1462.0,15.2,18.0,106.0,1487.0,14.0,18.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,2.0,31.0,15.5,0.0
51,52,2,2018,Kemoko Turay,OLB,Rutgers,Big Ten,IND,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,9.5,24.0,4.75,3.625,0.25,0.0,0.0,0.0,1.0,0.5,6.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,60.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,2,2018,M.J. Stewart,CB,North Carolina,ACC,TAM,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,17.5,49.75,2.875,0.75,1.5,5.25,1.325,0.0,10.25,0.75,0.0,0.0,0.75,3.75,42.5,2.825,0.0,0.5,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,45.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,170.0,11.3,0.0,2.0,36.0,18.0,0.0
53,54,2,2018,Jessie Bates,S,Wake Forest,ACC,CIN,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.666666666666664,19.333333333333332,59.0,3.1666666666666665,0.0,2.0,65.0,22.866666666666664,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,9.0,78.0,7.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,77.0,6.0,0.0,1.0,37.0,37.0,0.0,6.0,0.0,0.0,0.0,1.0,9.0,161.0,17.9,1.0,1.0,0.0,0.0,0.0
54,55,2,2018,Donte Jackson,CB,LSU,SEC,CAR,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,4.666666666666667,0.0,27.333333333333332,9.333333333333334,36.666666666666664,1.3333333333333333,0.3333333333333333,1.3333333333333333,13.333333333333334,6.666666666666667,0.0,6.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,45.0,3.5,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,56,2,2018,Duke Dawson,CB,Florida,SEC,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.25,20.25,1.625,0.0,1.5,31.75,21.625,0.75,4.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,34.0,2.0,0.0,4.0,54.0,13.5,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,58,2,2018,Isaiah Oliver,CB,Colorado,Pac-12,ATL,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332,7.0,27.333333333333332,0.0,0.0,1.0,13.666666666666666,6.833333333333333,0.0,8.333333333333334,0.0,0.0,0.0,0.3333333333333333,6.666666666666667,58.0,4.566666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,26.0,0.0,0.0,2.0,41.0,20.5,0.0,12.0,0.0,0.0,0.0,0.0,5.0,16.0,3.2,0.0,0.0,0.0,0.0,0.0
58,59,2,2018,Derrius Guice,RB,LSU,SEC,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1024.6666666666667,7.133333333333334,9.666666666666666,10.666666666666666,83.33333333333333,7.566666666666667,1.0,167.66666666666666,1108.0,7.099999999999999,10.666666666666666,1.6666666666666667,2.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1251.0,5.3,11.0,18.0,124.0,6.9,2.0,255.0,1375.0,5.4,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,2,2018,James Washington,WR,Oklahoma St.,Big 12,PIT,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,17.5,10.25,0.25,56.5,1118.0,19.275,9.75,58.75,1135.5,18.95,10.0,0.25,0.5,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,1.0,74.0,1549.0,20.9,13.0,77.0,1561.0,20.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,2,2018,Carlton Davis,CB,Auburn,SEC,TAM,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,11.666666666666666,45.333333333333336,1.1666666666666667,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0,9.333333333333334,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,2,2018,Tyquan Lewis,DE,Ohio St.,Big Ten,IND,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,12.25,28.0,9.25,5.875,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,20.0,9.5,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,66,3,2018,Lorenzo Carter,DE,Georgia,SEC,NYG,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,20.75,41.5,5.375,3.5,0.0,0.0,0.0,0.0,0.25,1.5,0.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,62.0,8.5,4.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,3,2018,Chad Thomas,DE,Miami (FL),ACC,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,13.0,25.75,6.5,2.5,0.0,0.0,0.0,0.0,1.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,41.0,12.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,68,3,2018,Justin Reid,S,Stanford,Pac-12,HOU,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,22.0,56.666666666666664,3.5,0.3333333333333333,2.0,0.6666666666666666,0.39999999999999997,0.0,4.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,40.0,94.0,6.5,1.0,5.0,1.0,0.2,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,69,3,2018,B.J. Hill,DT,North Carolina St.,ACC,NYG,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.75,45.75,5.875,2.0,0.25,0.0,0.0,0.0,2.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,55.0,3.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,70,3,2018,Fred Warner,OLB,BYU,Ind,SFO,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,26.0,65.5,8.125,1.625,1.75,33.5,19.95,0.5,3.25,1.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,87.0,9.0,1.0,1.0,26.0,26.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
